PUBUKPRN,UKPRN,KISCOURSEID,KISMODE,LOCID
10007855,10007855,BAHA4FXFMLPS,01,SU
10007855,10007855,BAHA4FXFPOIS,01,SU
10007855,10007855,BAHA4FXFPOLS,01,SU
10007855,10007855,BAHA4FXFSCCS,01,SU
10007855,10007855,BAHA4XIIALEAENI,01,SU
10007855,10007855,BAHA4XIIALES,01,SU
10007855,10007855,BAHA4XIIAMEAHIH,01,SU
10007855,10007855,BAHA4XIIAMES,01,SU
10007855,10007855,BAHA4XIICLIS,01,SU
10007855,10007855,BAHA4XIICLOS,01,SU
10007855,10007855,BAHA4XIICLUS,01,SU
10007855,10007855,BAHA4XIICLYS,01,SU
10007855,10007855,BAHA4XIICOMS,01,SU
10007855,10007855,BAHA4XIICYMS,01,SU
10007855,10007855,BAHA4XIIENLAHIH,01,SU
10007855,10007855,BAHA4XIIENLS,01,SU
10007855,10007855,BAHA4XIIHIHS,01,SU
10007855,10007855,BAHA4XIIHIMS,01,SU
10007855,10007855,BAHA4XIIHUPS,01,SU
10007855,10007855,BAHA4XIIMDFS,01,SU
10007855,10007855,BAHA4XIIMDSS,01,SU
10007855,10007855,BAHA4XIIMLLAENL,01,SU
10007855,10007855,BAHA4XIIMLLAHIH,01,SU
10007855,10007855,BAHA4XIIMLLS,01,SU
10007855,10007855,BAHA4XIIMLPS,01,SU
10007855,10007855,BAHA4XIIPOHS,01,SU
10007855,10007855,BAHA4XIIPOIAAME,01,SU
10007855,10007855,BAHA4XIIPOIAHIH,01,SU
10007855,10007855,BAHA4XIIPOIS,01,SU
10007855,10007855,BAHA4XIIPOIWMLL,01,SU
10007855,10007855,BAHA4XIIPOLAPOI,01,SU
10007855,10007855,BAHA4XIIPOLASPO,01,SU
10007855,10007855,BAHA4XIIPOLS,01,SU
10007855,10007855,BAHA4XIIPOYS,01,SU
10007855,10007855,BAHA4XIISCCS,01,SU
10007855,10007855,BAHA4XIISCEAENL,01,SU
10007855,10007855,BAHA4XIISCHS,01,SU
10007855,10007855,BAHA4XIISCJS,01,SU
10007855,10007855,BAHA4XIISCTS,01,SU
10007855,10007855,BAHA4XILCYMS,01,SU
10007855,10007855,BAHA4XSSALEAENI,01,SU
10007855,10007855,BAHA4XSSALES,01,SU
10007855,10007855,BAHA4XSSAMEAHIH,01,SU
10007855,10007855,BAHA4XSSAMEAPOL,01,SU
10007855,10007855,BAHA4XSSAMES,01,SU
10007855,10007855,BAHA4XSSCLIS,01,SU
10007855,10007855,BAHA4XSSCLOS,01,SU
10007855,10007855,BAHA4XSSCLUS,01,SU
10007855,10007855,BAHA4XSSCLYS,01,SU
10007855,10007855,BAHA4XSSCOMS,01,SU
10007855,10007855,BAHA4XSSDECS,01,SU
10007855,10007855,BAHA4XSSENLAHIH,01,SU
10007855,10007855,BAHA4XSSENLS,01,SU
10007855,10007855,BAHA4XSSHIHAPOL,01,SU
10007855,10007855,BAHA4XSSHIHS,01,SU
10007855,10007855,BAHA4XSSHIMS,01,SU
10007855,10007855,BAHA4XSSHUPS,01,SU
10007855,10007855,BAHA4XSSMDFS,01,SU
10007855,10007855,BAHA4XSSMDSS,01,SU
10007855,10007855,BAHA4XSSMLLAENL,01,SU
10007855,10007855,BAHA4XSSMLLAHIH,01,SU
10007855,10007855,BAHA4XSSMLLS,01,SU
10007855,10007855,BAHA4XSSMLPS,01,SU
10007855,10007855,BAHA4XSSPOHS,01,SU
10007855,10007855,BAHA4XSSPOIAAME,01,SU
10007855,10007855,BAHA4XSSPOIAHIH,01,SU
10007855,10007855,BAHA4XSSPOIS,01,SU
10007855,10007855,BAHA4XSSPOIWMLL,01,SU
10007855,10007855,BAHA4XSSPOLAPOI,01,SU
10007855,10007855,BAHA4XSSPOLASPO,01,SU
10007855,10007855,BAHA4XSSPOLS,01,SU
10007855,10007855,BAHA4XSSPOYS,01,SU
10007855,10007855,BAHA4XSSSCCS,01,SU
10007855,10007855,BAHA4XSSSCEAENL,01,SU
10007855,10007855,BAHA4XSSSCHS,01,SU
10007855,10007855,BAHA4XSSSCJS,01,SU
10007855,10007855,BAHA4XSSSCTS,01,SU
10007855,10007855,BAHE3XXXGEHS,01,SU
10007855,10007855,BAHH3XXXEDTS,01,SU
10007855,10007855,BAHH4XSSEDTACYM,01,SU
10007855,10007855,BAHH4XSSEDTS,01,SU
10007855,10007855,BAHS4XIIGEHS,01,SU
10007855,10007855,BAHS4XSSGEHS,01,SU
10007855,10007855,BEHE3XXXCIVS,01,SB
10007855,10007855,BEHE3XXXEEES,01,SB
10007855,10007855,BEHE3XXXEGAS,01,SB
10007855,10007855,BEHE3XXXEGBS,01,SB
10007855,10007855,BEHE3XXXEGHS,01,SB
10007855,10007855,BEHE3XXXMECS,01,SB
10007855,10007855,BEHE3XXXMTSS,01,SB
10007855,10007855,BEHE4FXFCIVS,01,SB
10007855,10007855,BEHE4FXFEEES,01,SB
10007855,10007855,BEHE4FXFEGAS,01,SB
10007855,10007855,BEHE4FXFEGBS,01,SB
10007855,10007855,BEHE4FXFEGHS,01,SB
10007855,10007855,BEHE4FXFFEGS,01,SB
10007855,10007855,BEHE4FXFMECS,01,SB
10007855,10007855,BEHE4FXFMTSS,01,SB
10007855,10007855,BEHE4XIICIVS,01,SB
10007855,10007855,BEHE4XIIEEES,01,SB
10007855,10007855,BEHE4XIIEGAS,01,SB
10007855,10007855,BEHE4XIIEGBS,01,SB
10007855,10007855,BEHE4XIIEGHS,01,SB
10007855,10007855,BEHE4XIIMECS,01,SB
10007855,10007855,BEHE4XIIMTSS,01,SB
10007855,10007855,BEHE4XSSCIVS,01,SB
10007855,10007855,BEHE4XSSEEES,01,SB
10007855,10007855,BEHE4XSSEGAS,01,SB
10007855,10007855,BEHE4XSSEGBS,01,SB
10007855,10007855,BEHE4XSSEGHS,01,SB
10007855,10007855,BEHE4XSSMECYS,01,SB
10007855,10007855,BEHE4XSSMTSS,01,SB
10007855,10007855,BMHD3XXXSHMNS,01,SU
10007855,10007855,BSHA3XXXSSSS,01,SU
10007855,10007855,BSHA4XIIPPSS,01,SU
10007855,10007855,BSHA4XIIPPYS,01,SU
10007855,10007855,BSHA4XIISSJS,01,SU
10007855,10007855,BSHA4XIISSSS,01,SU
10007855,10007855,BSHA4XIISSYASPO,01,SU
10007855,10007855,BSHA4XSSPPSS,01,SU
10007855,10007855,BSHA4XSSPPYS,01,SU
10007855,10007855,BSHA4XSSSSJS,01,SU
10007855,10007855,BSHA4XSSSSSS,01,SU
10007855,10007855,BSHA4XSSSSYASPO,01,SU
10007855,10007855,BSHB3XXXAFFS,01,SB
10007855,10007855,BSHB3XXXEBACS,01,SB
10007855,10007855,BSHB3XXXEBBMS,01,SB
10007855,10007855,BSHB3XXXEBBYS,01,SB
10007855,10007855,BSHB3XXXEBEVS,01,SB
10007855,10007855,BSHB3XXXEBFIS,01,SB
10007855,10007855,BSHB3XXXEBHUS,01,SB
10007855,10007855,BSHB3XXXEBMGS,01,SB
10007855,10007855,BSHB3XXXEBMOS,01,SB
10007855,10007855,BSHB3XXXEBMTS,01,SB
10007855,10007855,BSHB3XXXEBOPS,01,SB
10007855,10007855,BSHB3XXXECABS,01,SU
10007855,10007855,BSHB3XXXECAFS,01,SU
10007855,10007855,BSHB3XXXECRS,01,SU
10007855,10007855,BSHB4FXFAFFS,01,SB
10007855,10007855,BSHB4FXFEBACS,01,SB
10007855,10007855,BSHB4FXFEBBMS,01,SB
10007855,10007855,BSHB4FXFEBBYS,01,SB
10007855,10007855,BSHB4FXFEBEVS,01,SB
10007855,10007855,BSHB4FXFEBFIS,01,SB
10007855,10007855,BSHB4FXFEBHUS,01,SB
10007855,10007855,BSHB4FXFEBMGS,01,SB
10007855,10007855,BSHB4FXFEBMOS,01,SB
10007855,10007855,BSHB4FXFEBMTS,01,SB
10007855,10007855,BSHB4FXFEBOPS,01,SB
10007855,10007855,BSHB4FXFECABS,01,SB
10007855,10007855,BSHB4FXFECAFS,01,SB
10007855,10007855,BSHB4FXFECRS,01,SB
10007855,10007855,BSHB4XIIAFFS,01,SB
10007855,10007855,BSHB4XIIEBACS,01,SB
10007855,10007855,BSHB4XIIEBBMS,01,SB
10007855,10007855,BSHB4XIIEBBYS,01,SB
10007855,10007855,BSHB4XIIEBEVS,01,SB
10007855,10007855,BSHB4XIIEBFIS,01,SB
10007855,10007855,BSHB4XIIEBHUS,01,SB
10007855,10007855,BSHB4XIIEBMGS,01,SB
10007855,10007855,BSHB4XIIEBMOS,01,SB
10007855,10007855,BSHB4XIIEBMTS,01,SB
10007855,10007855,BSHB4XIIEBOPS,01,SB
10007855,10007855,BSHB4XIIECABS,01,SU
10007855,10007855,BSHB4XIIECAFS,01,SU
10007855,10007855,BSHB4XIIECRS,01,SU
10007855,10007855,BSHB4XSSAFFS,01,SB
10007855,10007855,BSHB4XSSEBACS,01,SB
10007855,10007855,BSHB4XSSEBBMS,01,SB
10007855,10007855,BSHB4XSSEBBYS,01,SB
10007855,10007855,BSHB4XSSEBEVS,01,SB
10007855,10007855,BSHB4XSSEBFIS,01,SB
10007855,10007855,BSHB4XSSEBHUS,01,SB
10007855,10007855,BSHB4XSSEBMGS,01,SB
10007855,10007855,BSHB4XSSEBMOS,01,SB
10007855,10007855,BSHB4XSSEBMTS,01,SB
10007855,10007855,BSHB4XSSEBOPS,01,SB
10007855,10007855,BSHB4XSSECABS,01,SU
10007855,10007855,BSHB4XSSECAFS,01,SU
10007855,10007855,BSHB4XSSECRS,01,SU
10007855,10007855,BSHC3XAXSHUAS,01,SU
10007855,10007855,BSHD3UHXSHAUS,01,SU
10007855,10007855,BSHD3XAXSHUAS,01,SU
10007855,10007855,BSHD3XCXSHUCS,01,SU
10007855,10007855,BSHD3XFXSHHSS,01,SU
10007855,10007855,BSHD3XFXSHRDSZ,01,SU
10007855,10007855,BSHD3XHXSHCPS,01,SU
10007855,10007855,BSHD3XHXSHMES,01,SU
10007855,10007855,BSHD3XHXSHNMS,01,SU
10007855,10007855,BSHD3XHXSHNUS,01,SU
10007855,10007855,BSHD3XHXSHRES,01,SU
10007855,10007855,BSHD3XHXSHRPS,01,SU
10007855,10007855,BSHD3XHXSHRSS,01,SU
10007855,10007855,BSHD3XMXSHUHS,01,SU
10007855,10007855,BSHD3XXXBIBABIG,01,SU
10007855,10007855,BSHD3XXXEDTAPSYB,01,SU
10007855,10007855,BSHD3XXXPPSAPSS,01,SU
10007855,10007855,BSHD3XXXPPSS,01,SU
10007855,10007855,BSHD3XXXPPYS,01,SU
10007855,10007855,BSHD3XXXSSJS,01,SU
10007855,10007855,BSHD3XXXSSPAPSC,01,SU
10007855,10007855,BSHD3XXXSSWS,01,SU
10007855,10007855,BSHD3XXXSSYASPO,01,SU
10007855,10007855,BSHE3XXXGEGS,01,SU
10007855,10007855,BSHE3XXXGEPS,01,SU
10007855,10007855,BSHH3EXXSHODS,01,SU
10007855,10007855,BSHH3LXXSHPDS,01,SU
10007855,10007855,BSHH4FXFPPSAPSS,01,SU
10007855,10007855,BSHH4FXFPPSS,01,SU
10007855,10007855,BSHH4FXFPPYS,01,SU
10007855,10007855,BSHH4XPPSHHSS,01,SU
10007855,10007855,BSHH4XSSBIBABIG,01,SU
10007855,10007855,BSHH4XSSBIBS,01,SU
10007855,10007855,BSHH4XSSBICS,01,SU
10007855,10007855,BSHH4XSSBIDS,01,SU
10007855,10007855,BSHH4XSSBIGS,01,SU
10007855,10007855,BSHH4XSSBSMS,01,SU
10007855,10007855,BSHH4XSSPMLS,01,SU
10007855,10007855,BSHH4XSSPMPS,01,SU
10007855,10007855,BSHH4XSSPMUS,01,SU
10007855,10007855,BSHH4XSSPPSAPSS,01,SU
10007855,10007855,BSHH4XSSSSPAPSC,01,SU
10007855,10007855,BSHH5FSOBIBABIG,01,SU
10007855,10007855,BSHH5FSOBIBS,01,SU
10007855,10007855,BSHH5FSOBICS,01,SU
10007855,10007855,BSHH5FSOBIDS,01,SU
10007855,10007855,BSHH5FSOBIGS,01,SU
10007855,10007855,BSHH5FSOBSMS,01,SU
10007855,10007855,BSHH5FSOPMLS,01,SU
10007855,10007855,BSHH5FSOPMPS,01,SU
10007855,10007855,BSHH5FSOPMUS,01,SU
10007855,10007855,BSHM3BXXSHLDS,01,SU
10007855,10007855,BSHM3BXXSHOTS,01,SU
10007855,10007855,BSHM3XXXBSMS,01,SU
10007855,10007855,BSHM3XXXPMLS,01,SU
10007855,10007855,BSHM3XXXPMPS,01,SU
10007855,10007855,BSHM3XXXPMUS,01,SU
10007855,10007855,BSHM4FXFBSMS,01,SU
10007855,10007855,BSHM4FXFPMLS,01,SU
10007855,10007855,BSHM4FXFPMPS,01,SU
10007855,10007855,BSHM4FXFPMUS,01,SU
10007855,10007855,BSHM4XIIBSMS,01,SU
10007855,10007855,BSHM4XIIPMLS,01,SU
10007855,10007855,BSHM4XIIPMPS,01,SU
10007855,10007855,BSHM4XIIPMUS,01,SU
10007855,10007855,BSHS3XXRBISS,01,SU
10007855,10007855,BSHS3XXXBIBS,01,SU
10007855,10007855,BSHS3XXXBICS,01,SU
10007855,10007855,BSHS3XXXBIDS,01,SU
10007855,10007855,BSHS3XXXBIGS,01,SU
10007855,10007855,BSHS3XXXBIMS,01,SU
10007855,10007855,BSHS3XXXBIOS,01,SU
10007855,10007855,BSHS3XXXBIZS,01,SU
10007855,10007855,BSHS3XXXCHEMS,01,SU
10007855,10007855,BSHS3XXXCSCS,01,SB
10007855,10007855,BSHS3XXXCSFS,01,SB
10007855,10007855,BSHS3XXXCSLS,01,SB
10007855,10007855,BSHS3XXXEDXS,01,SB
10007855,10007855,BSHS3XXXGESS,01,SU
10007855,10007855,BSHS3XXXGEVS,01,SU
10007855,10007855,BSHS3XXXMAAS,01,SB
10007855,10007855,BSHS3XXXMAFS,01,SB
10007855,10007855,BSHS3XXXMAPS,01,SB
10007855,10007855,BSHS3XXXMASS,01,SB
10007855,10007855,BSHS3XXXMATAEDS,01,SB
10007855,10007855,BSHS3XXXMATS,01,SB
10007855,10007855,BSHS3XXXMAUS,01,SB
10007855,10007855,BSHS3XXXPHAS,01,SU
10007855,10007855,BSHS3XXXPHPS,01,SU
10007855,10007855,BSHS3XXXPHTS,01,SU
10007855,10007855,BSHS3XXXPHYS,01,SU
10007855,10007855,BSHS3XXXPSSS,01,SU
10007855,10007855,BSHS4FXFBIBABIG,01,SU
10007855,10007855,BSHS4FXFBIBS,01,SU
10007855,10007855,BSHS4FXFBICS,01,SU
10007855,10007855,BSHS4FXFBIDS,01,SU
10007855,10007855,BSHS4FXFBIGS,01,SU
10007855,10007855,BSHS4FXFBIMS,01,SU
10007855,10007855,BSHS4FXFBIOS,01,SU
10007855,10007855,BSHS4FXFBIZS,01,SU
10007855,10007855,BSHS4FXFCHEMS,01,SU
10007855,10007855,BSHS4FXFCSCS,01,SB
10007855,10007855,BSHS4FXFGESS,01,SU
10007855,10007855,BSHS4FXFGEVS,01,SU
10007855,10007855,BSHS4FXFMASS,01,SB
10007855,10007855,BSHS4FXFMATS,01,SB
10007855,10007855,BSHS4FXFMAUS,01,SB
10007855,10007855,BSHS4FXFPHAS,01,SU
10007855,10007855,BSHS4FXFPHYS,01,SU
10007855,10007855,BSHS4FXFPSSS,01,SU
10007855,10007855,BSHS4XIIBIBABIG,01,SU
10007855,10007855,BSHS4XIIBIBPS,01,SU
10007855,10007855,BSHS4XIIBICS,01,SU
10007855,10007855,BSHS4XIIBIDS,01,SU
10007855,10007855,BSHS4XIIBIGS,01,SU
10007855,10007855,BSHS4XIIBIMS,01,SU
10007855,10007855,BSHS4XIIBIOS,01,SU
10007855,10007855,BSHS4XIIBIZS,01,SU
10007855,10007855,BSHS4XIICHEMS,01,SU
10007855,10007855,BSHS4XIICSCS,01,SB
10007855,10007855,BSHS4XIICSFS,01,SB
10007855,10007855,BSHS4XIICSLS,01,SB
10007855,10007855,BSHS4XIIGEGS,01,SU
10007855,10007855,BSHS4XIIGEPS,01,SU
10007855,10007855,BSHS4XIIGESS,01,SU
10007855,10007855,BSHS4XIIGEVS,01,SU
10007855,10007855,BSHS4XIIMAAS,01,SB
10007855,10007855,BSHS4XIIMAFS,01,SB
10007855,10007855,BSHS4XIIMAPS,01,SB
10007855,10007855,BSHS4XIIMASS,01,SB
10007855,10007855,BSHS4XIIMATAEDS,01,SB
10007855,10007855,BSHS4XIIMATS,01,SB
10007855,10007855,BSHS4XIIMAUS,01,SB
10007855,10007855,BSHS4XIIPHAS,01,SU
10007855,10007855,BSHS4XIIPHTS,01,SU
10007855,10007855,BSHS4XIIPHYS,01,SU
10007855,10007855,BSHS4XIIPSSS,01,SU
10007855,10007855,BSHS4XRABIMS,01,SU
10007855,10007855,BSHS4XRABIOS,01,SU
10007855,10007855,BSHS4XRABIZS,01,SU
10007855,10007855,BSHS4XSSBIMS,01,SU
10007855,10007855,BSHS4XSSBIOS,01,SU
10007855,10007855,BSHS4XSSBISS,01,SU
10007855,10007855,BSHS4XSSBIZS,01,SU
10007855,10007855,BSHS4XSSCHEMS,01,SU
10007855,10007855,BSHS4XSSCSCS,01,SB
10007855,10007855,BSHS4XSSCSFS,01,SB
10007855,10007855,BSHS4XSSCSLS,01,SB
10007855,10007855,BSHS4XSSEDXS,01,SB
10007855,10007855,BSHS4XSSGEGS,01,SU
10007855,10007855,BSHS4XSSGEPS,01,SU
10007855,10007855,BSHS4XSSGESS,01,SU
10007855,10007855,BSHS4XSSGEVS,01,SU
10007855,10007855,BSHS4XSSMAAS,01,SB
10007855,10007855,BSHS4XSSMAFS,01,SB
10007855,10007855,BSHS4XSSMAPS,01,SB
10007855,10007855,BSHS4XSSMASS,01,SB
10007855,10007855,BSHS4XSSMATAEDS,01,SB
10007855,10007855,BSHS4XSSMATS,01,SB
10007855,10007855,BSHS4XSSMAUS,01,SB
10007855,10007855,BSHS4XSSPHAS,01,SU
10007855,10007855,BSHS4XSSPHYS,01,SU
10007855,10007855,BSHS4XSSPSSS,01,SU
10007855,10007855,FDFB2XXJEBAUS,01,SC
10007855,10007855,LLHB2XXXLANS,01,SU
10007855,10007855,LLHB3XXXLABS,01,SU
10007855,10007855,LLHB3XXXLAJS,01,SU
10007855,10007855,LLHB3XXXLAWS,01,SU
10007855,10007855,LLHB3XXXLAWWPOI,01,SU
10007855,10007855,LLHB3XXXLAWWPOL,01,SU
10007855,10007855,LLHB3XXXLAWWSSX,01,SU
10007855,10007855,LLHB4FXFLALS,01,SU
10007855,10007855,LLHB4FXFLALWSSX,01,SU
10007855,10007855,LLHB4FXFLAWWPOI,01,SB
10007855,10007855,LLHB4FXFLAWWPOL,01,SB
10007855,10007855,LLHB4XPPLABS,01,SU
10007855,10007855,LLHB4XPPLAWS,01,SU
10007855,10007855,LLHB4XPPLAWWPOI,01,SU
10007855,10007855,LLHB4XPPLAWWPOL,01,SU
10007855,10007855,LLHB4XPPLAWWSSX,01,SU
10007855,10007855,LLHB4XSSLABS,01,SU
10007855,10007855,LLHB4XSSLAWS,01,SU
10007855,10007855,LLHB4XSSLAWWPOI,01,SU
10007855,10007855,LLHB4XSSLAWWPOL,01,SU
10007855,10007855,LLHB4XSSLAWWSSX,01,SU
10007855,10007855,LLHB5FPFPLALS,01,SU
10007855,10007855,LLHB5FPFPLALWPOI,01,SB
10007855,10007855,LLHB5FPFPLALWPOL,01,SB
10007855,10007855,LLHB5FPFPLAWWSSX,01,SU
10007855,10007855,MEHE4XX4CIVS,01,SB
10007855,10007855,MEHE4XX4EEES,01,SB
10007855,10007855,MEHE4XX4EGAS,01,SB
10007855,10007855,MEHE4XX4EGBS,01,SB
10007855,10007855,MEHE4XX4EGHS,01,SB
10007855,10007855,MEHE4XX4MECS,01,SB
10007855,10007855,MEHE4XX4MTSS,01,SB
10007855,10007855,MEHE5SINCIVS,01,SB
10007855,10007855,MEHE5SINEEES,01,SB
10007855,10007855,MEHE5SINEGAS,01,SB
10007855,10007855,MEHE5SINEGBS,01,SB
10007855,10007855,MEHE5SINEGHS,01,SB
10007855,10007855,MEHE5SINMECS,01,SB
10007855,10007855,MEHE5SINMTSS,01,SB
10007855,10007855,MEHE5XS5CIVS,01,SB
10007855,10007855,MEHE5XS5EEES,01,SB
10007855,10007855,MEHE5XS5EGAS,01,SB
10007855,10007855,MEHE5XS5EGBS,01,SB
10007855,10007855,MEHE5XS5EGHS,01,SB
10007855,10007855,MEHE5XS5MECS,01,SB
10007855,10007855,MEHE5XS5MTSS,01,SB
10007855,10007855,MFHS4XX4PHTS,01,SU
10007855,10007855,MFHS4XX4PHYS,01,SU
10007855,10007855,MFHS5SINPHTS,01,SU
10007855,10007855,MFHS5SINPHYS,01,SU
10007855,10007855,MFHS5XS5PHYS,01,SU
10007855,10007855,MHHS4XX4CHEMS,01,SU
10007855,10007855,MIHM4XX4BIBABIG,01,SU
10007855,10007855,MIHM4XX4BIBS,01,SU
10007855,10007855,MIHM4XX4BICS,01,SU
10007855,10007855,MIHM4XX4BIDS,01,SU
10007855,10007855,MIHM4XX4BIGS,01,SU
10007855,10007855,MIHM4XX4BSMS,01,SU
10007855,10007855,MIHM4XX4PMLS,01,SU
10007855,10007855,MIHM4XX4PMPS,01,SU
10007855,10007855,MIHM4XX4PMUS,01,SU
10007855,10007855,MIHM4XX4PSSS,01,SU
10007855,10007855,MIHM5FX5FBSMS,01,SU
10007855,10007855,MIHM5FX5FPMLS,01,SU
10007855,10007855,MIHM5FX5FPMPS,01,SU
10007855,10007855,MIHM5FX5FPMUS,01,SU
10007855,10007855,MIHS4XX4CSCS,01,SB
10007855,10007855,MIHS5SINCSCS,01,SB
10007855,10007855,MIHS5XS5CSCS,01,SB
10007855,10007855,MMHS4XX4MATS,01,SB
10007855,10007855,MMHS5XINMATS,01,SB
10007855,10007855,MMHS5XS5MATS,01,SB
10007855,10007855,MOHD4XX4SHOSS,01,SU
10007855,10007855,MYHM4XX4PMYS,01,SU
10007855,10007855,MYHM5FXFPMYS,01,SU
10007856,10007856,BA_142L,01,AB
10007856,10007856,BA_1FVL,01,AB
10007856,10007856,BA_242L,01,AB
10007856,10007856,BA_2DLV,01,AB
10007856,10007856,BA_3P2L,01,AB
10007856,10007856,BA_42WL,01,AB
10007856,10007856,BA_5FQL,01,AB
10007856,10007856,BA_642L,01,AB
10007856,10007856,BA_F2VL,01,AB
10007856,10007856,BA_F42L,01,AB
10007856,10007856,BA_FQ73,01,AB
10007856,10007856,BA_GQ15,01,AB
10007856,10007856,BA_GV11,01,AB
10007856,10007856,BA_GW14,01,AB
10007856,10007856,BA_GW16,01,AB
10007856,10007856,BA_H2VL,01,AB
10007856,10007856,BA_L203,01,AB
10007856,10007856,BA_L248,01,AB
10007856,10007856,BA_L249,01,AB
10007856,10007856,BA_L253,01,AB
10007856,10007856,BA_L300,01,AB
10007856,10007856,BA_L302,01,AB
10007856,10007856,BA_L303,01,AB
10007856,10007856,BA_L700,01,AB
10007856,10007856,BA_L703,01,AB
10007856,10007856,BA_L704,01,AB
10007856,10007856,BA_L70F,01,AB
10007856,10007856,BA_LQ75,01,AB
10007856,10007856,BA_M103,01,AB
10007856,10007856,BA_P300,01,AB
10007856,10007856,BA_P301,01,AB
10007856,10007856,BA_P302,01,AB
10007856,10007856,BA_P3Q3,01,AB
10007856,10007856,BA_P3W8,01,AB
10007856,10007856,BA_Q300,01,AB
10007856,10007856,BA_Q3X3,01,AB
10007856,10007856,BA_Q500,01,AB
10007856,10007856,BA_Q522,01,AB
10007856,10007856,BA_Q560,01,AB
10007856,10007856,BA_Q562,01,AB
10007856,10007856,BA_Q5P0,01,AB
10007856,10007856,BA_Q5X3,01,AB
10007856,10007856,BA_QR90,01,AB
10007856,10007856,BA_QV31,01,AB
10007856,10007856,BA_QV51,01,AB
10007856,10007856,BA_QW36,01,AB
10007856,10007856,BA_QW38,01,AB
10007856,10007856,BA_QW3F,01,AB
10007856,10007856,BA_R991,01,AB
10007856,10007856,BA_RG90,01,AB
10007856,10007856,BA_RL90,01,AB
10007856,10007856,BA_RV90,01,AB
10007856,10007856,BA_RW90,01,AB
10007856,10007856,BA_V100,01,AB
10007856,10007856,BA_V101,01,AB
10007856,10007856,BA_V102,01,AB
10007856,10007856,BA_V10F,01,AB
10007856,10007856,BA_V135,01,AB
10007856,10007856,BA_V190,01,AB
10007856,10007856,BA_V191,01,AB
10007856,10007856,BA_V350,01,AB
10007856,10007856,BA_V700,01,AB
10007856,10007856,BA_VV21,01,AB
10007856,10007856,BA_VVC2,01,AB
10007856,10007856,BA_VX14,01,AB
10007856,10007856,BA_W100,01,AB
10007856,10007856,BA_W1V3,01,AB
10007856,10007856,BA_W400,01,AB
10007856,10007856,BA_W402,01,AB
10007856,10007856,BA_W40F,01,AB
10007856,10007856,BA_W4X3,01,AB
10007856,10007856,BA_W620,01,AB
10007856,10007856,BA_W62F,01,AB
10007856,10007856,BA_W801,01,AB
10007856,10007856,BA_W841,01,AB
10007856,10007856,BA_WP83,01,AB
10007856,10007856,BA_WQ13,01,AB
10007856,10007856,BA_WQ44,01,AB
10007856,10007856,BA_WR90,01,AB
10007856,10007856,BA_WV13,01,AB
10007856,10007856,BA_WV41,01,AB
10007856,10007856,BA_WV81,01,AB
10007856,10007856,BA_WW16,01,AB
10007856,10007856,BA_WW18,01,AB
10007856,10007856,BA_WW64,01,AB
10007856,10007856,BA_X304,01,AB
10007856,10007856,BA_X324,01,AB
10007856,10007856,BA_X325,01,AB
10007856,10007856,BA_X34F,01,AB
10007856,10007856,BA_XR04,01,AB
10007856,10007856,BENG_132A,01,AB
10007856,10007856,BENG_132B,01,AB
10007856,10007856,BENG_163F,01,AB
10007856,10007856,BENG_163H,01,AB
10007856,10007856,BENG_163Y,01,AB
10007856,10007856,BENG_179G,01,AB
10007856,10007856,BENG_179H,01,AB
10007856,10007856,BENG_G600,01,AB
10007856,10007856,BSC_13GG,01,AB
10007856,10007856,BSC_21LL,01,AB
10007856,10007856,BSC_4D12,01,AB
10007856,10007856,BSC_53C8,01,AB
10007856,10007856,BSC_7G73,01,AB
10007856,10007856,BSC_7G74,01,AB
10007856,10007856,BSC_A1C6,01,AB
10007856,10007856,BSC_B740,01,AB
10007856,10007856,BSC_B760,01,AB
10007856,10007856,BSC_B900,01,AB
10007856,10007856,BSC_B901,01,AB
10007856,10007856,BSC_B90F,01,AB
10007856,10007856,BSC_B994,01,AB
10007856,10007856,BSC_B995,01,AB
10007856,10007856,BSC_B996,01,AB
10007856,10007856,BSC_C08F,01,AB
10007856,10007856,BSC_C100,01,AB
10007856,10007856,BSC_C101,01,AB
10007856,10007856,BSC_C102,01,AB
10007856,10007856,BSC_C120,01,AB
10007856,10007856,BSC_C122,01,AB
10007856,10007856,BSC_C12F,01,AB
10007856,10007856,BSC_C164,01,AB
10007856,10007856,BSC_C166,01,AB
10007856,10007856,BSC_C16F,01,AB
10007856,10007856,BSC_C180,01,AB
10007856,10007856,BSC_C181,01,AB
10007856,10007856,BSC_C183,01,AB
10007856,10007856,BSC_C184,01,AB
10007856,10007856,BSC_C18F,01,AB
10007856,10007856,BSC_C200,01,AB
10007856,10007856,BSC_C201,01,AB
10007856,10007856,BSC_C202,01,AB
10007856,10007856,BSC_C20F,01,AB
10007856,10007856,BSC_C300,01,AB
10007856,10007856,BSC_C301,01,AB
10007856,10007856,BSC_C302,01,AB
10007856,10007856,BSC_C30Y,01,AB
10007856,10007856,BSC_C3Y1,01,AB
10007856,10007856,BSC_C400,01,AB
10007856,10007856,BSC_C401,01,AB
10007856,10007856,BSC_C40F,01,AB
10007856,10007856,BSC_C500,01,AB
10007856,10007856,BSC_C501,01,AB
10007856,10007856,BSC_C502,01,AB
10007856,10007856,BSC_C600,01,AB
10007856,10007856,BSC_C602,01,AB
10007856,10007856,BSC_C60F,01,AB
