PUBUKPRN,UKPRN,KISCOURSEID,KISMODE,LOCID,UCASCOURSEID
10007793,10007793,JBHF119F,01,UA,4447
10007793,10007793,JBHF123,01,UA,5476
10007793,10007793,JBHF123F,01,UA,2968
10007793,10007793,JBHF127,01,UA,8146
10007793,10007793,JBHF127F,01,UA,1179
10007793,10007793,JBHF128,01,UA,3730
10007793,10007793,JBHF128F,01,UA,5548
10007793,10007793,JBHF129,01,UA,4715
10007793,10007793,JBHF132,01,UA,6437
10007793,10007793,JBHF132F,01,UA,6944
10007793,10007793,JBHF134,01,UA,5881
10007793,10007793,JBHF134F,01,UA,0865
10007793,10007793,JBHF135,01,UA,3662
10007793,10007793,JBHF135,02,UA,3662
10007793,10007793,JBHF135F,01,UA,8897
10007793,10007793,JBHF136,01,UA,3822
10007793,10007793,JBHF136,02,UA,3822
10007793,10007793,JBHF136F,01,UA,1314
10007793,10007793,JBHF137,01,UA,8891
10007793,10007793,JBHF137,02,UA,8891
10007793,10007793,JBHF137F,01,UA,4840
10007793,10007793,JBHF139,01,UA,1386
10007793,10007793,JBHF139F,01,UA,8877
10007793,10007793,JBHF160,01,UA,8760
10007793,10007793,JBHF160F,01,UA,3429
10007793,10007793,JBHF161,01,UC,0738
10007793,10007793,JBHF161F,01,UC,9725
10007793,10007793,JBHS031,01,UA,8954
10007793,10007793,JBHS078,01,UA,7984
10007793,10007793,JBHS119,01,UA,1067
10007793,10007793,JBHS128,01,UA,6811
10007793,10007793,JBHS129,01,UA,7602
10007793,10007793,JBHS130,01,UA,1404
10007793,10007793,JBHS131,01,UA,8844
10007793,10007793,JBHS135,01,UA,5263
10007793,10007793,JBHS136,01,UA,6330
10007793,10007793,JBHS137,01,UA,0217
10007793,10007793,JBHS138,01,UA,8833
10007793,10007793,JBHS160,01,UA,4712
10007793,10007793,JFDF016CGU,01,FK,6020
10007793,10007793,JFDF017CGU,01,FK,7246
10007793,10007793,JHDF023CGN,01,FI,0623
10007793,10007793,JMEF007,01,UA,3536
10007793,10007793,JMEF008,01,UA,5400
10007793,10007793,JMEF008,02,UA,5400
10007793,10007793,JMEF009,01,UA,9631
10007793,10007793,JMEF029,01,UA,0863
10007793,10007793,JMEF031,01,UA,1194
10007793,10007793,QBHF057,01,UA,3657
10007793,10007793,QBHF057,02,UA,3657
10007793,10007793,QBHF058,01,UA,6232
10007793,10007793,QBHF058,02,UA,6232
10007793,10007793,QBHF089,01,UA,8039
10007793,10007793,QBHF089,02,UA,8039
10007793,10007793,QBHF090,01,UA,2194
10007793,10007793,QBHF090F,01,UA,3589
10007793,10007793,QBHF092,01,UA,9568
10007793,10007793,QBHF092,02,UA,9568
10007793,10007793,QBHF094,01,UA,3506
10007793,10007793,QBHF094,02,UA,3506
10007793,10007793,QBHF097,01,UA,7823
10007793,10007793,QBHF097,02,UA,7823
10007793,10007793,QBHF097F,01,UA,4759
10007793,10007793,QBHF099,01,UC,7464
10007793,10007793,QBHF104,01,UC,9961
10007793,10007793,QBHF109,01,UC,0202
10007793,10007793,QBHF110,01,UC,5917
10007793,10007793,QBHF113,01,UC,6948
10007793,10007793,QBHF115,01,UA,7568
10007793,10007793,QBHF121,01,UC,9728
10007793,10007793,QBHF150,01,UA,1913
10007793,10007793,QBHF150,02,UA,1913
10007793,10007793,QBHF150F,01,UA,6339
10007793,10007793,QBHF160,01,UC,1358
10007793,10007793,QBHF180,01,UA,5531
10007793,10007793,QBHF327,01,UA,7220
10007793,10007793,QBHF335,01,UA,7049
10007793,10007793,QBHF336,01,UA,4541
10007793,10007793,QBHF337,01,UA,1477
10007793,10007793,QBHF338,01,UA,8062
10007793,10007793,QBHF341,01,UA,0583
10007793,10007793,QBHF342,01,UA,2942
10007793,10007793,QBHF342,02,UA,2942
10007793,10007793,QBHS090,01,UA,5991
10007793,10007793,QBHS092,01,UA,6652
10007793,10007793,QFDF016,01,UA,5541
10007793,10007793,QFDF026CGBGLZ,01,FH,2717
10007793,10007793,QFDF026CGXK,01,FG,2313
10007793,10007793,QFDF026NPTC,01,F1,1762
10007793,10007793,QFDF031MER,01,FQ,2841
10007793,10007793,QFDF033,01,UA,9500
10007793,10007793,YBHF097,01,UA,4908
10007793,10007793,YBHF097F,01,UA,9019
10007793,10007793,YBHF106,01,UA,3196
10007793,10007793,YBHF106,02,UA,3196
10007793,10007793,YBHF106F,01,UA,1768
10007793,10007793,YBHS097,01,UA,2201
10007793,10007793,YBHS106,01,UA,0688
10007794,10007794,A100-2100,01,GC,5961
10007794,10007794,A200-2101,01,GC,6241
10007794,10007794,B110-2105,01,GC,6762
10007794,10007794,B140-2105,01,GC,0390
10007794,10007794,B140-2208,01,GC,2877
10007794,10007794,B150-2105,01,GC,9046
10007794,10007794,B210-2105,01,GC,0914
10007794,10007794,B700-2102,01,GC,9516
10007794,10007794,BC16-2105,01,GC,0881
10007794,10007794,BC41-2105,01,GC,0128
10007794,10007794,BC46-2105,01,GC,8372
10007794,10007794,C143-2105,01,GC,3105
10007794,10007794,C144-2105,01,GC,0597
10007794,10007794,C164-2105,01,GC,9439
10007794,10007794,C300-2105,01,GC,4627
10007794,10007794,C400-2105,01,GC,9274
10007794,10007794,C500-2105,01,GC,5089
10007794,10007794,C550-2105,01,GC,4031
10007794,10007794,C700-2105,01,GC,7220
10007794,10007794,C720-2105,01,GC,9200
10007794,10007794,C800-2208,01,GC,0402
10007794,10007794,C801-2000,01,GC,7893
10007794,10007794,C802-2308,01,GC,5385
10007794,10007794,CG81-2208,01,GC,3203
10007794,10007794,CG83-2208,01,GC,6639
10007794,10007794,CG84-2208,01,GC,6240
10007794,10007794,CL81-2308,01,GC,3854
10007794,10007794,CL82-2308,01,GC,0848
10007794,10007794,CN82-2308,01,GC,7362
10007794,10007794,CQ82-2000,01,GC,7860
10007794,10007794,CQ85-2000,01,GC,5803
10007794,10007794,CQ88-2000,01,GC,1912
10007794,10007794,CQ8J-2000,01,GC,7518
10007794,10007794,CQV5-2000,01,GC,9946
10007794,10007794,CR81-2034,01,GC,8816
10007794,10007794,CR82-2034,01,GC,6843
10007794,10007794,CR85-2034,01,GC,2037
10007794,10007794,CRV4-2034,01,GC,3924
10007794,10007794,CV81-2000,01,GC,3333
10007794,10007794,CV83-2308,01,GC,8412
10007794,10007794,CV84-2000,01,GC,4363
10007794,10007794,CV86-2000,01,GC,1624
10007794,10007794,CVV3-2000,01,GC,8588
10007794,10007794,CVV5-2000,01,GC,1088
10007794,10007794,CVW2-2000,01,GC,0369
10007794,10007794,CW83-2000,01,GC,9690
10007794,10007794,CW84-2000,01,GC,2495
10007794,10007794,D100-2104,01,GC,4427
10007794,10007794,D300-2107,01,GC,7806
10007794,10007794,F100-2208,01,GC,7341
10007794,10007794,F101-2207,01,GC,8039
10007794,10007794,F102-2207,01,GC,2849
10007794,10007794,F103-2208,01,GC,1977
10007794,10007794,F104-2207,01,GC,8595
10007794,10007794,F105-2207,01,GC,9467
10007794,10007794,F116-2208,01,GC,2405
10007794,10007794,F116A-2207,01,GC,0568
10007794,10007794,F116B-2207,01,GC,4909
10007794,10007794,F300-2208,01,GC,8753
10007794,10007794,F301-2207,01,GC,8197
10007794,10007794,F320-2207,01,GC,6818
10007794,10007794,F321-2207,01,GC,0723
10007794,10007794,F335-2208,01,GC,9326
10007794,10007794,F340-2207,01,GC,2824
10007794,10007794,F344-2208,01,GC,0316
10007794,10007794,F3F5-2208,01,GC,8405
10007794,10007794,F3FM-2207,01,GC,2310
10007794,10007794,F604A-2207,01,GC,4974
10007794,10007794,F604A-2208,01,GC,6528
10007794,10007794,F752-2334,01,DC,8532
10007794,10007794,F800-2208,01,GC,0356
10007794,10007794,F900A-2312,01,GC,4054
10007794,10007794,F900A-2312,02,GC,4054
10007794,10007794,FF53-2208,01,GC,9728
10007794,10007794,FF5H-2207,01,GC,0602
10007794,10007794,FF64-2208,01,GC,9619
10007794,10007794,FF67-2207,01,GC,3038
10007794,10007794,FF67-2208,01,GC,0954
10007794,10007794,FG11-2207,01,GC,9816
10007794,10007794,FG11-2208,01,GC,3961
10007794,10007794,FG34-2208,01,GC,2894
10007794,10007794,FG35-2207,01,GC,1116
10007794,10007794,FG5D-2207,01,GC,3110
10007794,10007794,FG81-2208,01,GC,7813
10007794,10007794,FG83-2208,01,GC,6385
10007794,10007794,FG84-2208,01,GC,5194
10007794,10007794,FGJ1-2207,01,GC,0488
10007794,10007794,FGM1-2208,01,GC,3982
10007794,10007794,FV84-2208,01,GC,4222
10007794,10007794,G100-2208,01,GC,8011
10007794,10007794,G101-2207,01,GC,9091
10007794,10007794,G102-2000,01,GC,0521
10007794,10007794,G102-2000,02,GC,0521
10007794,10007794,G103-2207,01,GC,5430
10007794,10007794,G105-2208,01,GC,6530
10007794,10007794,G300-2208,01,GC,3969
10007794,10007794,G302-2207,01,GC,1253
10007794,10007794,G303-2207,01,GC,0601
10007794,10007794,G304-2208,01,GC,9564
10007794,10007794,G400-2208,01,GC,0593
10007794,10007794,G401-2208,01,GC,2196
10007794,10007794,G402-2207,01,GC,8083
10007794,10007794,G403-2207,01,GC,9686
10007794,10007794,G408-2207,01,GC,7648
10007794,10007794,G430-2208,01,GC,9888
10007794,10007794,G503-2000,01,GC,4257
10007794,10007794,G503-2000,02,GC,4257
10007794,10007794,G600-2207,01,GC,4873
10007794,10007794,G600A-2207,01,GC,5754
10007794,10007794,G601-2208,01,GC,7380
10007794,10007794,G610-2207,01,GC,2398
10007794,10007794,G610A-2207,01,GC,3737
10007794,10007794,GC5V-2000,01,GC,8094
10007794,10007794,GF14-2208,01,GC,1186
10007794,10007794,GG13A-2208,01,GC,9468
10007794,10007794,GG1HA-2207,01,GC,8913
10007794,10007794,GG34-2208,01,GC,2512
10007794,10007794,GG4C-2207,01,GC,0178
10007794,10007794,GGC3-2208,01,GC,6234
10007794,10007794,GGH1-2207,01,GC,7106
10007794,10007794,GGK1-2208,01,GC,2686
10007794,10007794,GGM1-2000,01,GC,6176
10007794,10007794,GGM1-2000,02,GC,6176
10007794,10007794,GH66-2208,01,GC,7583
10007794,10007794,GHP6-2200,01,GC,1488
10007794,10007794,GL11-2308,01,GC,8695
10007794,10007794,GL31-2208,01,GC,5364
10007794,10007794,GL52-2000,01,GC,0604
10007794,10007794,GL52-2000,02,GC,0604
10007794,10007794,GL54-2000,01,GC,4715
10007794,10007794,GL54-2000,02,GC,4715
10007794,10007794,GL56-2000,01,GC,4366
10007794,10007794,GL56-2000,02,GC,4366
10007794,10007794,GL57-2000,01,GC,0463
10007794,10007794,GL57-2000,02,GC,0463
10007794,10007794,GN33-2208,01,GC,7420
10007794,10007794,GN34-2208,01,GC,7667
10007794,10007794,GN42-2308,01,GC,8258
10007794,10007794,GN52-2000,01,GC,7811
10007794,10007794,GN52-2000,02,GC,7811
10007794,10007794,GP53-2000,01,GC,5478
10007794,10007794,GQ12-2000,01,GC,4740
10007794,10007794,GQ12-2000,02,GC,4740
10007794,10007794,GQ15-2000,01,GC,4964
10007794,10007794,GQ15-2000,02,GC,4964
10007794,10007794,GQ16-2000,01,GC,0411
10007794,10007794,GQ16-2000,02,GC,0411
10007794,10007794,GQ18-2000,01,GC,9784
10007794,10007794,GQ18-2000,02,GC,9784
10007794,10007794,GQ46-2000,01,GC,9098
10007794,10007794,GQ46-2000,02,GC,9098
10007794,10007794,GQ48-2000,01,GC,4070
10007794,10007794,GQ48-2000,02,GC,4070
10007794,10007794,GQ4H-2000,01,GC,7495
10007794,10007794,GQ4H-2000,02,GC,7495
10007794,10007794,GQ4J-2000,01,GC,0004
10007794,10007794,GQ4J-2000,02,GC,0004
10007794,10007794,GQ5H-2000,01,GC,7986
10007794,10007794,GQ5H-2000,02,GC,7986
10007794,10007794,GQ5J-2000,01,GC,6906
10007794,10007794,GQ5J-2000,02,GC,6906
10007794,10007794,GQ5N-2000,01,GC,5827
10007794,10007794,GQ5N-2000,02,GC,5827
10007794,10007794,GQ5P-2000,01,GC,5096
10007794,10007794,GQ5P-2000,02,GC,5096
10007794,10007794,GQC5-2000,01,GC,3329
10007794,10007794,GQC5-2000,02,GC,3329
10007794,10007794,GR11-2034,01,GC,9165
10007794,10007794,GR12-2034,01,GC,4925
10007794,10007794,GR13-2034,01,GC,2221
10007794,10007794,GR15-2034,01,GC,7925
10007794,10007794,GR17-2034,01,GC,1393
10007794,10007794,GR41-2034,01,GC,1400
10007794,10007794,GR5C-2034,01,GC,2970
10007794,10007794,GV11-2000,01,GC,0335
10007794,10007794,GV11-2000,02,GC,0335
10007794,10007794,GV14-2000,01,GC,9727
10007794,10007794,GV14-2000,02,GC,9727
10007794,10007794,GV15-2000,01,GC,3694
10007794,10007794,GV15-2000,02,GC,3694
10007794,10007794,GV16-2000,01,GC,1360
10007794,10007794,GV16-2000,02,GC,1360
10007794,10007794,GV54-2000,01,GC,1749
10007794,10007794,GV54-2000,02,GC,1749
10007794,10007794,GV55-2000,01,GC,6699
10007794,10007794,GV55-2000,02,GC,6699
10007794,10007794,GV5H-2000,01,GC,5653
10007794,10007794,GV5H-2000,02,GC,5653
10007794,10007794,GV5P-2000,01,GC,3461
10007794,10007794,GV5P-2000,02,GC,3461
10007794,10007794,GVC2-2000,01,GC,8884
10007794,10007794,GVC2-2000,02,GC,8884
10007794,10007794,GVC3-2000,01,GC,6778
10007794,10007794,GVC3-2000,02,GC,6778
10007794,10007794,GVD5-2208,01,GC,3694
10007794,10007794,GVK3-2000,01,GC,1607
10007794,10007794,GVK3-2000,02,GC,1607
10007794,10007794,GW13-2000,01,GC,2298
10007794,10007794,GW13-2000,02,GC,2298
10007794,10007794,GW14-2000,01,GC,3868
10007794,10007794,GW14-2000,02,GC,3868
10007794,10007794,GW43-2000,01,GC,8541
10007794,10007794,GW43-2000,02,GC,8541
10007794,10007794,GW44-2000,01,GC,5162
10007794,10007794,GW44-2000,02,GC,5162
10007794,10007794,GW5H-2000,01,GC,5620
10007794,10007794,GW5H-2000,02,GC,5620
10007794,10007794,GW5K-2000,01,GC,8792
10007794,10007794,GW5K-2000,02,GC,8792
10007794,10007794,H111-2304,01,GC,3936
10007794,10007794,H200-2204,01,GC,5531
10007794,10007794,H202-2200,01,GC,3024
10007794,10007794,H2K1-2204,01,GC,6055
10007794,10007794,H2KC-2200,01,GC,2152
10007794,10007794,H300-2200,01,GC,4915
10007794,10007794,H302-2204,01,GC,5471
10007794,10007794,H315-2200,01,GC,8469
10007794,10007794,H316-2204,01,GC,4566
10007794,10007794,H3H4-2200,01,GC,9897
10007794,10007794,H3HK-2204,01,GC,2407
10007794,10007794,H3W2-2200,01,GC,3259
10007794,10007794,H3WG-2204,01,GC,0751
10007794,10007794,H401-2204,01,GC,5366
10007794,10007794,H402-2200,01,GC,2859
10007794,10007794,H410-2204,01,GC,6238
10007794,10007794,H415-2200,01,GC,8746
10007794,10007794,H671-2200,01,GC,8551
10007794,10007794,H671-2204,01,GC,6637
10007794,10007794,H6W3-2200,01,GC,7758
10007794,10007794,H6WJ-2204,01,GC,3614
10007794,10007794,HG66-2204,01,GC,1696
10007794,10007794,HH37-2200,01,GC,0489
10007794,10007794,HH56-2200,01,GC,7550
10007794,10007794,HH56-2204,01,GC,0246
10007794,10007794,HHJ7-2204,01,GC,6343
10007794,10007794,I400-2208,01,GC,3081
10007794,10007794,IR35-2034,01,GC,5101
10007794,10007794,J750-2200,01,GC,7744
10007794,10007794,J751-2204,01,GC,8616
10007794,10007794,L112-2308,01,GC,6109
10007794,10007794,L150-2308,01,GC,8030
10007794,10007794,L202-2308,01,GC,5864
10007794,10007794,L202A-2308,01,GC,2779
10007794,10007794,L250-2308,01,GC,5805
10007794,10007794,L2G3-2308,01,GC,2297
10007794,10007794,L300-2308,01,GC,6018
10007794,10007794,L300A-2308,01,GC,9168
10007794,10007794,L430-2308,01,GC,4971
10007794,10007794,L430A-2308,01,GC,5448
10007794,10007794,L700-2308,01,GC,0323
10007794,10007794,L702-2000,01,GC,0356
10007794,10007794,L702-2000,02,GC,0356
10007794,10007794,LC18-2308,01,GC,8550
10007794,10007794,LC38-2308,01,GC,6431
10007794,10007794,LC48-2308,01,GC,8939
10007794,10007794,LG11-2308,01,GC,8027
10007794,10007794,LG1D-2208,01,GC,3170
10007794,10007794,LG21-2308,01,GC,8676
10007794,10007794,LG24-2308,01,GC,8748
10007794,10007794,LL12-2308,01,GC,2775
10007794,10007794,LL13-2308,01,GC,1525
10007794,10007794,LL14-2308,01,GC,8488
10007794,10007794,LL17-2308,01,GC,5697
10007794,10007794,LL23-2308,01,GC,8740
10007794,10007794,LL34-2308,01,GC,4382
10007794,10007794,LL34-2312,01,DC,8588
10007794,10007794,LL37-2308,01,GC,1719
10007794,10007794,LL42-2308,01,GC,9941
10007794,10007794,LL47-2308,01,GC,4227
10007794,10007794,LL62-2308,01,GC,2223
10007794,10007794,LL72-2308,01,GC,8163
10007794,10007794,LLC2-2308,01,GC,4647
10007794,10007794,LLC4-2308,01,GC,7122
10007794,10007794,LLC7-2308,01,GC,4996
10007794,10007794,LLF4-2308,01,GC,4577
10007794,10007794,LM21-2306,01,GC,8856
10007794,10007794,LM21A-2306,01,GC,2758
10007794,10007794,LM41-2306,01,GC,4697
10007794,10007794,LN12-2308,01,GC,1063
10007794,10007794,LN14-2310,01,GC,6271
10007794,10007794,LN16-2308,01,GC,2477
10007794,10007794,LN32-2308,01,GC,7097
10007794,10007794,LN72-2308,01,GC,9416
10007794,10007794,LQ16-2000,01,GC,2223
10007794,10007794,LQ16-2000,02,GC,2223
10007794,10007794,LQ17-2000,01,GC,4382
10007794,10007794,LQ17-2000,02,GC,4382
10007794,10007794,LQ1H-2000,01,GC,8163
10007794,10007794,LQ1H-2000,02,GC,8163
10007794,10007794,LQ22-2000,01,GC,4087
10007794,10007794,LQ22-2000,02,GC,4087
10007794,10007794,LQ27-2000,01,GC,5590
10007794,10007794,LQ27-2000,02,GC,5590
10007794,10007794,LQ28-2000,01,GC,5848
10007794,10007794,LQ28-2000,02,GC,5848
10007794,10007794,LQ2H-2000,01,GC,8914
10007794,10007794,LQ2H-2000,02,GC,8914
10007794,10007794,LQ2J-2000,01,GC,0028
10007794,10007794,LQ2J-2000,02,GC,0028
10007794,10007794,LQ32-2000,01,GC,5876
10007794,10007794,LQ32-2000,02,GC,5876
10007794,10007794,LQ3H-2000,01,GC,9404
10007794,10007794,LQ3H-2000,02,GC,9404
10007794,10007794,LQ46-2000,01,GC,2886
10007794,10007794,LQ46-2000,02,GC,2886
10007794,10007794,LQ47-2000,01,GC,3082
10007794,10007794,LQ47-2000,02,GC,3082
10007794,10007794,LQ48-2000,01,GC,4386
10007794,10007794,LQ48-2000,02,GC,4386
10007794,10007794,LQ48-2308,01,GC,3515
10007794,10007794,LQ4H-2000,01,GC,7446
10007794,10007794,LQ72-2000,01,GC,6734
10007794,10007794,LQ72-2000,02,GC,6734
10007794,10007794,LQ75-2000,01,GC,6741
10007794,10007794,LQ75-2000,02,GC,6741
10007794,10007794,LQ78-2000,01,GC,7309
10007794,10007794,LQ78-2000,02,GC,7309
10007794,10007794,LQC2-2000,01,GC,8116
10007794,10007794,LQC2-2000,02,GC,8116
10007794,10007794,LQD3-2000,01,GC,3538
10007794,10007794,LQD3-2000,02,GC,3538
10007794,10007794,LQF8-2308,01,GC,5848
10007794,10007794,LQK5-2000,01,GC,7646
10007794,10007794,LQK5-2000,02,GC,7646
10007794,10007794,LR11-2034,01,GC,4617
10007794,10007794,LR17-2034,01,GC,4934
10007794,10007794,LR21-2034,01,GC,7737
10007794,10007794,LR22-2034,01,GC,0989
10007794,10007794,LR24-2034,01,GC,2659
10007794,10007794,LR25-2034,01,GC,4545
10007794,10007794,LR29-2308,01,GC,4610
10007794,10007794,LR31-2034,01,GC,3128
10007794,10007794,LR37-2034,01,GC,1798
10007794,10007794,LR45-2034,01,GC,6671
10007794,10007794,LR6F-2034,01,GC,4208
10007794,10007794,LR71-2034,01,GC,8990
10007794,10007794,LR72-2034,01,GC,4401
10007794,10007794,LR75-2034,01,GC,9942
10007794,10007794,LRC2-2034,01,GC,8861
10007794,10007794,LRH4-2034,01,GC,2366
10007794,10007794,LV11-2308,01,GC,2633
10007794,10007794,LV13-2308,01,GC,7504
10007794,10007794,LV15-2308,01,GC,7155
10007794,10007794,LV16-2000,01,GC,2601
10007794,10007794,LV16-2000,02,GC,2601
10007794,10007794,LV21-2308,01,GC,1938
10007794,10007794,LV22-2000,01,GC,3879
10007794,10007794,LV22-2000,02,GC,3879
10007794,10007794,LV23-2308,01,GC,9283
10007794,10007794,LV24-2000,01,GC,8299
10007794,10007794,LV24-2000,02,GC,8299
10007794,10007794,LV25-2308,01,GC,6104
10007794,10007794,LV26-2000,01,GC,3729
10007794,10007794,LV26-2000,02,GC,3729
10007794,10007794,LV31-2308,01,GC,4936
10007794,10007794,LV33-2308,01,GC,7822
10007794,10007794,LV43-2308,01,GC,1968
10007794,10007794,LV61-2000,01,GC,3336
10007794,10007794,LV61-2000,02,GC,3336
10007794,10007794,LV65-2000,01,GC,4731
10007794,10007794,LV65-2000,02,GC,4731
10007794,10007794,LV66-2000,01,GC,4906
10007794,10007794,LV66-2000,02,GC,4906
10007794,10007794,LV71-2000,01,GC,1893
10007794,10007794,LV71-2000,02,GC,1893
10007794,10007794,LV73-2308,01,GC,4126
10007794,10007794,LV74-2000,01,GC,4222
10007794,10007794,LV74-2000,02,GC,4222
10007794,10007794,LV75-2000,01,GC,7083
10007794,10007794,LV75-2000,02,GC,7083
10007794,10007794,LVC1-2000,01,GC,2633
10007794,10007794,LVC1-2000,02,GC,2633
10007794,10007794,LVC2-2308,01,GC,2426
10007794,10007794,LVC3-2308,01,GC,1652
10007794,10007794,LVC5-2308,01,GC,3679
10007794,10007794,LVD1-2000,01,GC,2426
10007794,10007794,LVD1-2000,02,GC,2426
10007794,10007794,LVD2-2308,01,GC,9630
10007794,10007794,LVD5-2000,01,GC,3679
10007794,10007794,LVD5-2000,02,GC,3679
10007794,10007794,LVF1-2000,01,GC,1938
10007794,10007794,LVF1-2000,02,GC,1938
10007794,10007794,LVF2-2308,01,GC,3879
10007794,10007794,LVF3-2000,01,GC,5557
10007794,10007794,LVF3-2000,02,GC,5557
10007794,10007794,LVF5-2000,01,GC,6104
10007794,10007794,LVF5-2000,02,GC,6104
10007794,10007794,LVG3-2308,01,GC,7687
10007794,10007794,LVH5-2308,01,GC,1612
10007794,10007794,LVJ1-2000,01,GC,9714
10007794,10007794,LVJ1-2000,02,GC,9714
10007794,10007794,LVK3-2000,01,GC,8555
10007794,10007794,LVK3-2000,02,GC,8555
10007794,10007794,LVR2-2000,01,GC,4019
10007794,10007794,LVR2-2000,02,GC,4019
10007794,10007794,LVR3-2000,01,GC,2972
10007794,10007794,LVR3-2000,02,GC,2972
10007794,10007794,LW13-2000,01,GC,6187
10007794,10007794,LW13-2000,02,GC,6187
10007794,10007794,LW14-2000,01,GC,5980
10007794,10007794,LW14-2000,02,GC,5980
10007794,10007794,LW23-2000,01,GC,3836
10007794,10007794,LW23-2000,02,GC,3836
10007794,10007794,LW24-2000,01,GC,6562
10007794,10007794,LW24-2000,02,GC,6562
10007794,10007794,LW26-2000,01,GC,1184
10007794,10007794,LW34-2000,01,GC,5462
10007794,10007794,LW34-2000,02,GC,5462
10007794,10007794,LW36-2000,01,GC,2787
10007794,10007794,LW43-2000,01,GC,2375
10007794,10007794,LW43-2000,02,GC,2375
10007794,10007794,LW44-2000,01,GC,8525
10007794,10007794,LW46-2000,01,GC,5294
10007794,10007794,LW73-2000,01,GC,9591
10007794,10007794,LW73-2000,02,GC,9591
10007794,10007794,LW74-2000,01,GC,9209
10007794,10007794,LW74-2000,02,GC,9209
10007794,10007794,M114-2306,01,GC,0586
10007794,10007794,M115-2306,01,GC,0976
10007794,10007794,M121-2306,01,GC,6092
10007794,10007794,M122-2306,01,GC,2712
10007794,10007794,M123-2306,01,GC,6790
10007794,10007794,M1M9-2306,01,GC,4107
10007794,10007794,M1R1-2306,01,GC,8600
10007794,10007794,M1R1A-2306,01,GC,4317
10007794,10007794,M1R2-2306,01,GC,3584
10007794,10007794,M1R2A-2306,01,GC,7089
10007794,10007794,M1R3-2306,01,GC,0204
10007794,10007794,M1R3A-2306,01,GC,7133
10007794,10007794,M1R4-2306,01,GC,9298
10007794,10007794,M1R4A-2306,01,GC,3063
10007794,10007794,M3R5-2306,01,GC,7138
10007794,10007794,M3R8-2306,01,GC,6267
10007794,10007794,ML11-2306,01,GC,8393
10007794,10007794,ML11A-2306,01,GC,4717
10007794,10007794,ML12-2306,01,GC,5536
10007794,10007794,ML12A-2306,01,GC,9261
10007794,10007794,MN11-2306,01,GC,4282
10007794,10007794,MN12-2306,01,GC,1774
10007794,10007794,MN12A-2306,01,GC,0862
10007794,10007794,MQ13-2306,01,GC,2298
10007794,10007794,MQ13A-2306,01,GC,8481
10007794,10007794,MQ15-2306,01,GC,5013
10007794,10007794,MQ15A-2306,01,GC,0812
10007794,10007794,MV11-2306,01,GC,8916
10007794,10007794,MV11A-2306,01,GC,2539
10007794,10007794,MV13-2306,01,GC,0902
10007794,10007794,MV13A-2306,01,GC,2409
10007794,10007794,MV15-2306,01,GC,6408
10007794,10007794,MV15A-2306,01,GC,4713
10007794,10007794,N200-2308,01,GC,3393
10007794,10007794,N300-2342,01,GC,4352
10007794,10007794,N400-2310,01,GC,4669
10007794,10007794,N401-2310,01,GC,6064
10007794,10007794,N4N3-2310,01,GC,8571
10007794,10007794,N4T9-2310,01,GC,8779
10007794,10007794,NG21-2208,01,GC,2091
10007794,10007794,NG24-2208,01,GC,9130
10007794,10007794,NG3C-2208,01,GC,4389
10007794,10007794,NG4C-2208,01,GC,0176
10007794,10007794,NQ26-2000,01,GC,2161
10007794,10007794,NQ26-2000,02,GC,2161
10007794,10007794,NR14-2034,01,GC,5901
10007794,10007794,NR21-2034,01,GC,1500
10007794,10007794,NR22-2034,01,GC,7781
10007794,10007794,NR23-2034,01,GC,7237
10007794,10007794,NR25-2034,01,GC,9037
10007794,10007794,NR27-2034,01,GC,1267
10007794,10007794,NV21-2308,01,GC,3191
10007794,10007794,NV23-2308,01,GC,3952
10007794,10007794,NVF1-2000,01,GC,3748
10007794,10007794,NVF1-2000,02,GC,3748
10007794,10007794,NVF3-2000,01,GC,4859
10007794,10007794,NVF3-2000,02,GC,4859
10007794,10007794,NVF5-2000,01,GC,0220
10007794,10007794,NVF5-2000,02,GC,0220
10007794,10007794,P390-2000,01,GC,5261
10007794,10007794,PQ32-2000,01,GC,2228
10007794,10007794,Q201-2000,01,GC,8384
10007794,10007794,Q201-2000,02,GC,8384
10007794,10007794,Q290-2000,01,GC,4736
10007794,10007794,Q290-2000,02,GC,4736
10007794,10007794,Q291-2000,01,GC,5957
10007794,10007794,Q291-2000,02,GC,5957
10007794,10007794,Q300-2000,01,GC,9676
10007794,10007794,Q300-2000,02,GC,9676
10007794,10007794,Q301-2000,01,GC,6057
10007794,10007794,Q301-2000,02,GC,6057
10007794,10007794,Q304-2000,01,GC,0758
10007794,10007794,Q304-2000,02,GC,0758
10007794,10007794,Q504-2000,01,GC,4582
10007794,10007794,Q504-2000,02,GC,4582
10007794,10007794,Q530-2000,01,GC,2373
10007794,10007794,Q530-2000,02,GC,2373
10007794,10007794,Q590-2000,01,GC,3768
10007794,10007794,Q590-2000,02,GC,3768
10007794,10007794,Q591-2000,01,GC,2166
10007794,10007794,Q591-2000,02,GC,2166
10007794,10007794,Q600-2000,01,GC,2396
10007794,10007794,Q600-2000,02,GC,2396
10007794,10007794,Q700-2000,01,GC,8446
10007794,10007794,Q700-2000,02,GC,8446
10007794,10007794,Q820-2000,01,GC,3547
10007794,10007794,Q820-2000,02,GC,3547
10007794,10007794,Q821-2000,01,GC,0679
