LEO3SECSBJ,KISMODE,KISLEVEL,LEO3SECPOP_UK,LEO3LQ_UK,LEO3MED_UK,LEO3UQ_UK,LEO3SECPOP_E,LEO3LQ_E,LEO3MED_E,LEO3UQ_E,LEO3SECPOP_NW,LEO3LQ_NW,LEO3MED_NW,LEO3UQ_NW,LEO3SECPOP_NE,LEO3LQ_NE,LEO3MED_NE,LEO3UQ_NE,LEO3SECPOP_EM,LEO3LQ_EM,LEO3MED_EM,LEO3UQ_EM,LEO3SECPOP_WM,LEO3LQ_WM,LEO3MED_WM,LEO3UQ_WM,LEO3SECPOP_EE,LEO3LQ_EE,LEO3MED_EE,LEO3UQ_EE,LEO3SECPOP_SE,LEO3LQ_SE,LEO3MED_SE,LEO3UQ_SE,LEO3SECPOP_SW,LEO3LQ_SW,LEO3MED_SW,LEO3UQ_SW,LEO3SECPOP_YH,LEO3LQ_YH,LEO3MED_YH,LEO3UQ_YH,LEO3SECPOP_LN,LEO3LQ_LN,LEO3MED_LN,LEO3UQ_LN,LEO3SECPOP_W,LEO3LQ_W,LEO3MED_W,LEO3UQ_W,LEO3SECPOP_CF,LEO3LQ_CF,LEO3MED_CF,LEO3UQ_CF,LEO3SECPOP_S,LEO3LQ_S,LEO3MED_S,LEO3UQ_S,LEO3SECPOP_ED,LEO3LQ_ED,LEO3MED_ED,LEO3UQ_ED,LEO3SECPOP_GL,LEO3LQ_GL,LEO3MED_GL,LEO3UQ_GL
CAH07-02-01,02,04,115,24500,29000,34000,110,25000,29000,34000,50,25500,30000,37000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,26500,31500,40000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH07-04,01,03,2545,18000,22000,27000,2040,17500,22000,27000,325,16000,21000,25000,100,15500,20000,24500,200,17000,21000,24000,265,17000,21000,24500,255,18500,22500,29000,260,19000,23000,28500,175,18500,22000,25500,165,17500,21000,25000,290,20000,26000,32000,205,18500,22500,25500,30,17500,22000,25500,285,19000,23000,29000,25,20000,24000,32000,30,18000,22000,26000
CAH07-04,01,04,195,16500,21500,24000,160,16500,21500,24500,70,17500,22000,23500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,16500,22500,27500,NA,NA,NA,NA,20,16500,21000,24000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH07-04,02,03,195,16500,21500,28500,170,17000,22000,29000,20,19000,21500,25500,NA,NA,NA,NA,20,14500,19000,27500,35,16000,22000,26500,15,18500,24000,37000,20,19500,26500,41000,NA,NA,NA,NA,15,14000,16500,23000,20,18000,26500,31500,NA,NA,NA,NA,NA,NA,NA,NA,20,12000,18500,25500,NA,NA,NA,NA,NA,NA,NA,NA
CAH07-04,02,04,160,25500,36500,42500,145,26500,36000,42500,35,30500,35000,37500,20,32000,38500,43500,NA,NA,NA,NA,NA,NA,NA,NA,20,30000,37000,43000,20,22500,36000,41500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH07-04-01,01,03,320,21000,27500,35000,275,22000,28000,36500,45,21500,26500,34000,NA,NA,NA,NA,15,20000,27500,36000,20,23500,29000,34500,65,19000,25500,32500,30,21500,28500,43000,NA,NA,NA,NA,30,21000,26500,33500,55,28000,36000,49500,NA,NA,NA,NA,NA,NA,NA,NA,40,15500,22000,27500,NA,NA,NA,NA,NA,NA,NA,NA
CAH07-04-01,01,04,25,16500,22000,26500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH07-04-01,02,03,100,18500,25500,35000,85,18500,26500,36000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,18500,27500,41000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH07-04-01,02,04,70,18500,29500,42500,60,19000,30500,43500,NA,NA,NA,NA,15,32000,35500,45500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH07-04-02,01,03,2220,17500,21500,26000,1765,17500,21000,25500,280,16000,20000,24000,95,15500,19500,24000,185,17000,20500,23500,250,17000,20500,24000,190,18500,22000,26500,230,19000,22500,27500,160,18500,21500,25500,140,17000,20500,23500,240,18500,25000,30000,200,18500,22500,25500,30,17500,22000,25500,245,19500,24000,29500,NA,NA,NA,NA,30,18500,22000,26000
CAH07-04-02,01,04,165,16500,21000,24000,150,16000,21500,24000,70,17500,22000,23500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,16500,22500,27500,NA,NA,NA,NA,20,16500,21000,24000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH07-04-02,02,03,95,15500,19000,23500,80,16000,20000,23500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,16000,20500,24000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH07-04-02,02,04,95,34500,38000,42500,85,34000,37500,42500,30,33000,35000,37000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH09,01,03,8740,24000,30500,39000,7855,24500,30500,40000,930,21500,26000,33500,240,21000,25500,32000,510,22500,27500,35000,715,23000,28000,35500,795,26000,33000,43000,1325,25500,32000,41500,575,23500,30500,37500,575,22500,27000,34500,2185,28000,35000,44500,350,20000,25000,31000,80,21000,26000,30500,480,23500,28500,35000,125,24500,32000,40500,60,24000,27500,34000
CAH09,01,04,75,19000,29500,35000,60,23000,31000,37000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,29500,32000,35000,NA,NA,NA,NA,NA,NA,NA,NA,20,29500,34500,40000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH09,02,03,645,20000,29000,41500,590,21000,29500,41500,55,20000,26000,31500,NA,NA,NA,NA,45,24000,29500,40500,50,15500,24500,35000,70,22500,32500,50500,120,20500,32000,46500,65,15500,26000,38500,40,21000,30000,41500,130,22500,32000,42000,20,15000,20500,28000,NA,NA,NA,NA,30,10000,26500,44000,NA,NA,NA,NA,NA,NA,NA,NA
CAH09,02,04,160,25000,36000,50500,140,25000,37500,51000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,19500,26500,31500,25,32000,46000,57500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,26000,43000,74000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH09-01,01,03,8740,24000,30500,39000,7855,24500,30500,40000,930,21500,26000,33500,240,21000,25500,32000,510,22500,27500,35000,715,23000,28000,35500,795,26000,33000,43000,1325,25500,32000,41500,575,23500,30500,37500,575,22500,27000,34500,2185,28000,35000,44500,350,20000,25000,31000,80,21000,26000,30500,480,23500,28500,35000,125,24500,32000,40500,60,24000,27500,34000
CAH09-01,01,04,75,19000,29500,35000,60,23000,31000,37000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,29500,32000,35000,NA,NA,NA,NA,NA,NA,NA,NA,20,29500,34500,40000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH09-01,02,03,645,20000,29000,41500,590,21000,29500,41500,55,20000,26000,31500,NA,NA,NA,NA,45,24000,29500,40500,50,15500,24500,35000,70,22500,32500,50500,120,20500,32000,46500,65,15500,26000,38500,40,21000,30000,41500,130,22500,32000,42000,20,15000,20500,28000,NA,NA,NA,NA,30,10000,26500,44000,NA,NA,NA,NA,NA,NA,NA,NA
CAH09-01,02,04,160,25000,36000,50500,140,25000,37500,51000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,19500,26500,31500,25,32000,46000,57500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,26000,43000,74000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH09-01-01,01,03,8190,24000,30500,39000,7440,24500,30500,39500,905,21500,26000,33000,225,20500,25500,31500,495,22500,27500,34500,660,22500,27500,35000,765,26000,33000,43000,1260,25500,32000,41500,545,23500,30500,37500,555,22000,27000,34500,2040,27500,34500,44500,315,20000,24500,30500,65,20500,26000,30500,385,22500,28000,34500,105,24000,31000,40500,45,23500,27000,34000
CAH09-01-01,01,04,65,19500,30000,35000,50,27500,33000,37500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,29500,33000,36000,NA,NA,NA,NA,NA,NA,NA,NA,20,29500,34500,40000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH09-01-01,02,03,580,20000,29000,41000,535,21000,29500,41500,50,20000,26000,32500,NA,NA,NA,NA,40,23500,29500,40500,45,16000,24500,32000,65,24500,32500,49500,115,20000,32000,47500,55,15500,26000,38500,40,21000,29500,41500,115,22000,31000,41500,20,15500,20500,28000,NA,NA,NA,NA,25,11500,26500,44000,NA,NA,NA,NA,NA,NA,NA,NA
CAH09-01-01,02,04,55,18500,30500,39500,45,18500,31000,41000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH09-01-02,01,03,75,26000,35000,48000,60,27000,36000,48500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,21000,29500,48500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,35000,44000,61000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH09-01-03,01,03,475,26500,32500,41000,350,27000,33500,43500,25,21000,27000,36000,15,22500,27500,34500,NA,NA,NA,NA,35,25000,30500,39000,25,26000,35000,43000,60,28000,34000,44500,25,29000,33500,37000,20,26500,32000,37500,130,31000,37000,49000,20,21500,27000,36000,NA,NA,NA,NA,95,26000,30000,36000,20,26500,34500,41000,NA,NA,NA,NA
CAH09-01-03,02,03,65,21000,30000,42500,55,21500,30000,42500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,26500,39000,42500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH09-01-03,02,04,100,29000,41500,53500,85,29000,41500,55000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,26000,50500,81500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH10,01,03,22315,24500,30500,37000,18520,25000,31000,37500,2290,22000,29000,35500,770,22500,29000,35500,1530,24500,30500,36500,2015,23500,30000,36500,1715,26000,32500,40000,3060,27000,32500,39500,1755,26500,31500,36000,1575,22500,28500,34500,3810,25500,32000,39000,770,22500,28500,34000,195,23500,29500,35000,2860,23000,28500,35000,335,24000,29500,34500,495,22500,28000,33500
CAH10,01,04,2135,18500,26500,36500,1730,19000,27000,37500,340,18500,25500,37000,65,18000,24000,35000,235,18500,27500,39000,205,17000,23500,37000,140,23000,30500,39000,235,22500,30500,38500,270,20000,29000,36500,125,18500,25000,33500,110,17000,23000,32000,110,17500,24500,33000,NA,NA,NA,NA,290,15500,22500,34500,NA,NA,NA,NA,NA,NA,NA,NA
CAH10,02,03,3590,29500,39500,49500,2895,29500,39500,50000,435,31000,41500,51000,230,28000,37000,47000,300,33500,42000,50000,355,31500,42500,50500,285,30500,43500,57500,435,29500,40500,51500,295,29000,36500,46000,280,27500,38500,47500,285,22500,33500,47500,245,30000,39000,47000,15,32500,33500,38000,425,30500,38500,52000,20,18500,27500,37500,35,27500,34000,39000
CAH10,02,04,5805,30500,38000,46500,5045,30500,38000,47000,955,30500,38500,47000,715,29500,37500,46500,545,30500,37500,44500,515,30000,36000,45000,440,32000,42500,52500,605,31500,39000,49500,560,29500,36000,44500,505,30500,38000,46500,195,26500,39000,58000,550,30500,38000,44000,30,32000,39500,52500,190,26000,36000,44500,NA,NA,NA,NA,NA,NA,NA,NA
CAH10-01,01,03,20390,25500,31000,37500,16835,25500,31500,37500,2035,23000,29500,36000,720,23500,29500,36000,1370,26000,31500,37000,1845,24500,30500,37000,1560,27000,33000,40000,2770,27500,33000,40000,1590,26500,32000,36500,1415,23500,29500,35000,3530,26500,32000,40000,685,23500,29000,35000,170,24500,29500,35000,2725,23500,29000,35000,330,24000,29500,34500,475,22500,28000,33500
CAH10-01,01,04,1605,20000,28000,37000,1300,21000,29000,37500,300,19000,26500,37000,55,18000,22500,33000,160,23500,34500,42500,135,21000,33000,41500,120,22500,30000,38500,165,23500,29500,36500,180,24500,31000,37500,95,18500,25000,33500,95,17000,23500,32500,80,20500,25000,33000,NA,NA,NA,NA,215,16500,22500,34500,NA,NA,NA,NA,NA,NA,NA,NA
CAH10-01,02,03,3395,30500,39500,50000,2725,30000,40000,50000,410,32500,41500,51000,225,28000,37000,47000,285,34000,42500,50500,340,32000,42500,50000,270,31500,44000,57500,405,30000,40500,51500,270,30000,37000,46500,255,29000,39000,48000,270,24000,33500,49000,240,30000,39000,47000,15,32500,33500,38000,415,31500,39000,52500,20,18500,27500,37500,35,29500,34500,39000
CAH10-01,02,04,5485,30500,38000,46500,4780,30500,38000,47000,920,30500,38500,47000,705,29500,37500,46500,520,30500,37000,44000,505,30000,36000,44500,410,32500,42500,53000,560,31500,39000,50000,490,29000,35000,43500,485,30500,37500,46500,185,26500,39000,59000,530,30500,37500,44000,25,32000,39500,52500,170,25500,36000,44000,NA,NA,NA,NA,NA,NA,NA,NA
CAH10-01-01,01,03,1340,26500,33500,41500,1085,28000,35000,44000,85,24000,29500,36000,25,27500,33000,37000,95,28000,34000,41500,110,26500,34500,40500,130,29000,36500,44500,195,29500,36500,45000,100,29500,34500,41000,75,26500,32000,41000,275,29000,38000,50000,15,29500,36500,51500,NA,NA,NA,NA,235,20500,26500,32000,50,19500,27500,33000,35,17000,23500,29500
CAH10-01-01,01,04,310,21000,29500,42000,240,21000,29000,41500,70,17000,23500,30500,NA,NA,NA,NA,20,27500,37500,47500,30,29000,38000,46500,30,19500,26500,35000,45,23000,28500,41500,25,29500,33500,56000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,20500,35000,45500,NA,NA,NA,NA,NA,NA,NA,NA
CAH10-01-01,02,03,690,34500,43500,53500,545,34500,43500,54000,45,25500,41000,52500,NA,NA,NA,NA,70,37000,43000,52500,55,36000,45500,52500,80,36000,44500,57000,110,36000,43500,55500,75,32500,40500,47500,40,32000,45500,57000,55,41000,49000,57500,NA,NA,NA,NA,NA,NA,NA,NA,120,32500,41500,54000,NA,NA,NA,NA,NA,NA,NA,NA
CAH10-01-01,02,04,810,32500,39500,47500,655,32500,39500,48500,80,32000,37500,45500,55,36000,41500,48000,95,33000,38500,44500,120,31500,37500,44000,75,35500,46000,56000,75,36000,45500,54500,65,27500,35000,43000,55,29500,39000,49000,35,33500,42000,61500,145,32500,39000,44000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH10-01-02,01,03,6485,25500,31500,37500,5470,26000,32000,38000,655,23500,30000,36500,265,25500,31500,37500,555,26500,32000,37500,665,26500,32500,38000,500,26500,32500,39500,935,28000,33500,40500,540,26500,32000,36500,455,23500,29500,35000,900,25500,32000,38500,200,23000,28500,33500,40,22500,28500,36000,765,24000,30000,36000,90,25500,30500,34500,120,22500,28500,34500
CAH10-01-02,01,04,485,20500,27000,35000,440,20000,27000,35000,110,18000,24500,33500,20,18500,23000,32000,45,22000,33500,43000,50,21000,29500,35000,40,25500,32000,41500,80,22000,27500,33500,45,21000,26500,34000,40,18500,25500,33500,20,17500,20000,28000,25,21000,27500,31500,NA,NA,NA,NA,15,17500,27500,39500,NA,NA,NA,NA,NA,NA,NA,NA
CAH10-01-02,02,03,835,30000,38000,46500,650,30000,38000,46500,105,33000,41000,49000,85,32000,36500,46000,75,36000,40000,47000,80,32000,40500,48000,35,28500,33500,47000,90,29000,36500,44500,55,29000,36500,46000,85,31500,37500,46500,40,21000,30500,39000,70,27500,35500,44000,NA,NA,NA,NA,110,32500,39000,49000,NA,NA,NA,NA,NA,NA,NA,NA
CAH10-01-02,02,04,1530,29500,36000,44500,1375,29500,36000,44500,255,30500,36000,45000,235,27500,35000,42000,165,30500,36000,43000,105,29500,35000,44500,140,31000,39000,50000,175,29500,35500,44000,130,29000,36000,43000,155,29500,35500,43500,25,22500,32000,43000,145,29500,36500,44500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH10-01-03,01,03,865,22500,28000,34500,660,23500,28500,35000,45,22500,27500,32500,NA,NA,NA,NA,80,21000,26000,29500,75,21500,30500,37000,60,25000,30000,40000,130,24500,29000,35500,90,25000,30500,35000,55,21000,27500,34000,115,22500,29000,37500,25,21500,26500,32000,NA,NA,NA,NA,165,19000,25000,30500,NA,NA,NA,NA,45,17500,25000,29000
CAH10-01-03,01,04,55,24500,31000,40000,50,25500,33500,40500,20,31000,37500,50500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH10-01-03,02,03,280,39000,46500,54500,230,40500,47000,54500,65,40500,46500,58000,NA,NA,NA,NA,40,44500,48000,51000,90,41000,47000,55500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,35000,45500,53500,NA,NA,NA,NA,30,30500,38500,55000,NA,NA,NA,NA,NA,NA,NA,NA
CAH10-01-03,02,04,250,27500,33500,41000,240,27500,33500,41000,35,25500,30500,39500,55,26500,34000,43000,20,30500,36500,44500,55,25000,29500,37500,NA,NA,NA,NA,20,33500,37000,45000,40,29500,33000,41500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH10-01-04,01,03,1910,25500,31500,37500,1695,25500,32000,37500,165,22500,29500,37000,30,27500,35000,39500,135,27500,32500,37500,155,25000,31000,37000,205,28000,33500,37500,290,27000,33000,38500,235,27500,33000,37000,115,23500,29500,37500,365,24000,29500,36500,90,23000,28500,33500,25,23000,29500,35000,105,24000,30500,35000,NA,NA,NA,NA,15,27000,33500,39500
CAH10-01-04,01,04,185,21000,32000,37500,165,23500,32000,37500,15,31000,38500,44000,15,17000,22000,37500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,28000,34000,37500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH10-01-04,02,03,165,25000,37500,49500,135,25000,37000,50500,20,29500,41500,47500,NA,NA,NA,NA,NA,NA,NA,NA,15,16500,33500,46000,25,23500,32500,44500,20,28000,56000,72000,20,28000,40500,55500,NA,NA,NA,NA,20,24500,32500,40500,20,31500,38500,45500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH10-01-04,02,04,85,29500,40000,46500,75,28500,39500,46500,35,31500,40000,46000,15,18500,28500,40000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH10-01-05,01,03,70,26500,31500,36000,25,25000,31500,36000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,26500,31500,36000,NA,NA,NA,NA,NA,NA,NA,NA
CAH10-01-05,02,04,20,33000,36000,40000,15,33000,36000,40000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH10-01-06,01,03,335,19500,27000,33000,270,18500,26500,33000,60,12000,19500,26500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,28000,32000,35000,15,16000,26500,30000,60,19500,25000,29500,60,23000,30500,35000,20,22500,26000,30500,NA,NA,NA,NA,40,23500,28000,38500,NA,NA,NA,NA,NA,NA,NA,NA
CAH10-01-06,02,04,50,18500,22000,27500,40,18500,22500,27500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH10-01-07,01,03,3760,26500,30500,35500,2985,26500,31000,36000,375,26000,29500,34500,120,25000,28500,32500,190,26500,30500,36000,245,26500,30000,35000,240,27000,32000,40000,460,28000,32000,37500,270,26500,29500,33500,280,26500,29500,32500,805,28000,32500,38000,145,25000,29000,33500,45,27500,30500,33000,610,25000,28500,32500,80,25000,28500,31000,115,24500,28500,32000
CAH10-01-07,01,04,120,18000,24500,32000,100,18000,24500,32000,30,17000,22500,26500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,16000,29500,33500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH10-01-07,02,03,550,26500,34000,42500,470,26500,34500,43000,65,27000,34000,38500,50,32500,38000,45000,40,29000,33500,51000,35,28000,32500,39500,50,30000,39000,46500,60,25500,36500,49500,45,26000,31500,37500,60,29500,37500,44500,65,20000,31500,40500,35,25000,30500,37000,NA,NA,NA,NA,45,25500,32000,37000,NA,NA,NA,NA,NA,NA,NA,NA
CAH10-01-07,02,04,570,28000,34500,44000,510,28000,35000,44500,60,24500,30500,44500,25,26500,32500,40500,70,28000,33500,41500,60,29000,37000,45500,45,27000,36000,44500,80,32000,38500,49500,70,27000,33500,40000,55,28500,33000,39500,45,28000,41500,59000,40,26500,32500,40500,NA,NA,NA,NA,20,29000,34000,41000,NA,NA,NA,NA,NA,NA,NA,NA
CAH10-01-08,01,03,3720,22500,30000,37000,3140,23000,30500,37500,395,19500,28000,34500,175,19000,25000,32000,205,23000,31000,37000,435,19500,26500,33500,290,26500,33500,41000,475,26500,32500,40500,270,26000,32000,37500,245,20000,27500,35000,650,25000,32000,40500,130,23000,28000,34000,25,23000,34000,37500,430,21000,28000,36000,45,24000,33500,39000,90,21000,28000,35500
CAH10-01-08,01,04,385,18500,25000,35500,240,20000,29500,39000,45,20000,28000,39000,NA,NA,NA,NA,35,22000,34000,43000,35,21000,31500,44500,25,21000,29500,39000,20,26500,33000,38500,20,28000,36000,43500,20,20000,23000,35000,25,17000,24500,35000,15,17000,21000,25000,NA,NA,NA,NA,130,15500,21000,27500,NA,NA,NA,NA,NA,NA,NA,NA
CAH10-01-08,02,03,655,28000,40000,50500,515,27500,39000,50000,90,37000,46500,57000,55,15500,34500,53000,40,29500,41000,50500,55,25500,37000,47500,40,24500,36000,57500,75,29000,41000,49000,50,31500,36000,41000,50,22500,39500,50000,60,18500,29500,42500,70,36500,43000,51500,NA,NA,NA,NA,70,26000,42000,58000,NA,NA,NA,NA,NA,NA,NA,NA
CAH10-01-08,02,04,1950,32000,40000,48500,1660,32000,40500,49500,360,33000,41000,48500,275,29500,40000,48500,145,33500,40000,46000,150,30500,36000,47500,145,34500,44000,61000,190,30500,43000,55500,140,30000,35000,44000,180,33500,41500,48500,75,28500,41500,64000,175,33000,38500,43500,NA,NA,NA,NA,110,26500,36000,44500,NA,NA,NA,NA,NA,NA,NA,NA
CAH10-01-09,01,03,1850,27500,33500,40500,1480,27500,33500,40500,250,28500,34000,39500,85,24000,32000,37500,85,27500,32000,36000,135,25500,31500,38000,125,29500,36000,42000,240,30000,35500,41500,70,27500,31500,36000,130,23000,32000,40000,360,27500,34500,41500,55,28500,34500,39500,NA,NA,NA,NA,305,26500,32000,40500,35,23000,32000,42500,35,27000,32000,34500
CAH10-01-09,02,03,45,18500,26500,35000,40,20000,27500,35000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
