LEO5SECSBJ,KISMODE,KISLEVEL,LEO5SECPOP_UK,LEO5LQ_UK,LEO5MED_UK,LEO5UQ_UK,LEO5SECPOP_E,LEO5LQ_E,LEO5MED_E,LEO5UQ_E,LEO5SECPOP_NW,LEO5LQ_NW,LEO5MED_NW,LEO5UQ_NW,LEO5SECPOP_NE,LEO5LQ_NE,LEO5MED_NE,LEO5UQ_NE,LEO5SECPOP_EM,LEO5LQ_EM,LEO5MED_EM,LEO5UQ_EM,LEO5SECPOP_WM,LEO5LQ_WM,LEO5MED_WM,LEO5UQ_WM,LEO5SECPOP_EE,LEO5LQ_EE,LEO5MED_EE,LEO5UQ_EE,LEO5SECPOP_SE,LEO5LQ_SE,LEO5MED_SE,LEO5UQ_SE,LEO5SECPOP_SW,LEO5LQ_SW,LEO5MED_SW,LEO5UQ_SW,LEO5SECPOP_YH,LEO5LQ_YH,LEO5MED_YH,LEO5UQ_YH,LEO5SECPOP_LN,LEO5LQ_LN,LEO5MED_LN,LEO5UQ_LN,LEO5SECPOP_W,LEO5LQ_W,LEO5MED_W,LEO5UQ_W,LEO5SECPOP_CF,LEO5LQ_CF,LEO5MED_CF,LEO5UQ_CF,LEO5SECPOP_S,LEO5LQ_S,LEO5MED_S,LEO5UQ_S,LEO5SECPOP_ED,LEO5LQ_ED,LEO5MED_ED,LEO5UQ_ED,LEO5SECPOP_GL,LEO5LQ_GL,LEO5MED_GL,LEO5UQ_GL
CAH02-05,01,03,4505,28500,36000,45500,3965,29000,36500,45500,540,26500,35000,44000,130,26000,33000,40000,290,28000,34000,41000,395,27000,34500,43500,315,29000,37000,45500,570,30500,38000,46500,360,29000,34500,42500,380,27000,34500,43500,985,32000,40000,49500,160,29000,37000,45500,35,26500,35500,45500,355,26500,33000,42500,55,26000,34000,46500,90,25500,30500,37000
CAH02-05,01,04,200,23500,30500,38000,175,24500,31000,37500,NA,NA,NA,NA,NA,NA,NA,NA,55,27500,33000,38000,NA,NA,NA,NA,NA,NA,NA,NA,45,21000,25500,32000,20,27500,32000,45500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,17000,26000,41500,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-05,02,03,120,22500,32000,40000,110,22500,32000,40000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,22000,25000,42500,20,34000,38000,40000,NA,NA,NA,NA,NA,NA,NA,NA,30,19500,35000,40000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-05,02,04,140,22500,27500,35500,115,23500,28500,36500,20,23000,30500,36500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,20000,27500,37000,NA,NA,NA,NA,NA,NA,NA,NA,20,28000,32500,38500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-05-01,01,03,1900,30000,36000,43000,1655,30000,36000,43500,260,29000,35000,40500,80,24500,33000,38500,120,31000,35000,41000,195,29000,34500,42500,145,30500,37000,43000,205,31500,38500,44000,145,30000,33500,38500,195,27500,34500,40500,310,35000,41500,49500,95,31000,38000,45500,20,32500,38000,44000,140,30500,34500,38500,NA,NA,NA,NA,30,28500,33500,36500
CAH02-05-01,01,04,95,25000,31500,36000,90,25000,31500,36000,NA,NA,NA,NA,NA,NA,NA,NA,55,27500,32000,38000,NA,NA,NA,NA,NA,NA,NA,NA,15,21000,25000,32000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-05-01,02,03,50,24500,35000,40000,50,24500,34500,40000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-05-01,02,04,40,18000,24500,33500,35,18000,26500,36000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-05-02,01,03,205,25000,31500,40500,195,25000,31500,40000,40,22500,30000,45000,NA,NA,NA,NA,40,20000,30500,40000,30,26000,30500,38000,NA,NA,NA,NA,20,24500,32000,45500,NA,NA,NA,NA,25,18500,29000,39500,25,34000,36500,45000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-05-02,01,04,75,24000,29500,43000,55,25000,32000,44000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,17000,26000,41500,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-05-02,02,03,15,16000,27500,38500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-05-02,02,04,80,24000,28000,34500,65,25000,29000,36500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-05-03,01,03,550,28500,38000,48500,480,29000,38000,48500,50,28500,38500,48000,NA,NA,NA,NA,30,26500,30500,52000,30,25500,33000,43500,30,30500,40000,48000,90,32500,41000,49000,50,28500,40000,51000,25,22500,33000,44000,165,31000,40000,49500,20,25500,34500,42500,NA,NA,NA,NA,45,25000,38000,48000,20,26500,46500,50000,NA,NA,NA,NA
CAH02-05-04,01,03,1850,28000,36000,47000,1635,28500,37000,47000,190,26000,35500,48000,35,27500,33000,48000,105,27000,33000,41000,135,24500,34500,44500,125,28500,36000,46500,255,29500,37000,47000,165,28500,36000,44500,135,29500,36500,47500,490,31000,39500,49000,40,26500,37000,46000,NA,NA,NA,NA,170,25000,30500,46500,25,21500,30000,44000,55,26000,30500,41500
CAH02-05-04,01,04,30,20500,27000,33000,25,20500,26500,32000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,17500,21500,27500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-05-04,02,03,55,20500,30500,41000,50,20500,32000,41500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,13000,26500,37000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-05-04,02,04,15,23000,25000,41000,15,23000,25000,41000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-06,01,03,11980,22500,30000,36000,10510,22500,30000,36500,1620,21000,29000,34000,415,23500,29000,33000,835,22000,29000,33000,1120,22000,29500,34500,980,23500,31000,37500,1400,25000,32000,39000,925,22500,29000,34000,1180,21000,28500,33000,2040,25000,34500,42000,550,21000,29500,34500,145,25000,31000,35000,805,25000,30500,33000,90,26500,30500,33000,160,25000,30000,33000
CAH02-06,01,04,2560,20000,30500,41000,2040,20000,29000,40500,360,19500,26500,39500,65,20500,25500,30500,120,25000,33000,43000,280,23500,36000,44000,145,17000,25000,38000,210,22500,34000,42500,280,19500,29000,39000,340,19500,29000,38000,240,17000,26000,39000,90,22000,32000,41000,NA,NA,NA,NA,415,20000,38000,44000,15,37500,44500,49500,NA,NA,NA,NA
CAH02-06,02,03,1575,21000,30000,40000,1435,21000,30500,40000,265,25500,32500,41000,65,19500,27000,41000,95,17000,23500,32000,150,18000,26500,34500,130,22500,32500,41000,220,19500,30500,40500,105,23500,29000,35000,115,21000,30500,44000,290,21000,32000,41000,75,17000,24000,35500,NA,NA,NA,NA,60,22000,32000,47500,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-06,02,04,3930,22500,32000,41500,3680,22500,32500,41500,590,27000,37000,45500,180,19500,29000,39500,255,19000,27500,38000,730,22500,32000,40000,315,22500,34000,44000,405,22000,34500,44000,375,22000,32000,39500,470,19500,27500,37000,365,24000,35500,45500,155,21500,31000,40500,NA,NA,NA,NA,80,22000,29000,37000,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-06-01,01,03,4465,23500,30500,39000,4045,23500,30500,40000,585,21000,28500,36000,135,23500,29000,33500,315,21500,27500,34500,415,22000,29000,36000,405,26000,32000,40500,515,27500,35000,45500,255,22500,30500,39000,420,21000,28500,36500,1000,26000,35500,45500,145,22500,29000,37000,40,25000,30500,39500,240,24000,30000,33000,20,28500,30500,33000,50,25000,29500,34000
CAH02-06-01,01,04,2015,23000,34000,43000,1665,21500,31500,42000,305,21000,29000,40500,60,20500,26500,31500,105,25000,34000,44000,250,25000,37500,45000,90,19500,30500,45500,175,23500,36000,43500,195,24000,34000,42000,300,20500,30500,38500,185,16000,25000,38500,60,27000,36500,44000,NA,NA,NA,NA,285,37500,42500,46000,15,37500,44500,49500,NA,NA,NA,NA
CAH02-06-01,02,03,765,25000,34500,45000,710,25000,34000,45000,140,28500,37000,45500,40,24000,34500,44500,40,20000,28000,39000,70,20500,29000,39500,55,25000,34500,47000,105,27000,36000,44000,70,25000,29500,40000,60,30500,41000,46500,135,22500,33500,46000,20,23500,32500,40500,NA,NA,NA,NA,30,30500,43000,52000,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-06-01,02,04,3020,25000,35000,43000,2880,25000,35000,43000,480,31000,38500,46000,115,25500,37500,42500,185,20000,28500,41000,620,25000,34000,41000,245,25000,37000,45500,325,26000,37000,45500,280,24500,35000,41000,390,21000,29000,37500,245,29500,40500,47500,70,30500,38500,45500,NA,NA,NA,NA,60,23500,32000,38500,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-06-02,01,03,1200,20500,28000,33000,1050,20500,28500,33000,200,19500,25000,30500,35,22000,27500,31500,70,21000,28500,32000,95,18500,27000,30500,105,21000,30500,36000,140,23500,30500,34500,90,18500,27000,32000,110,19500,26000,30500,210,23500,30500,37000,60,20500,25500,30000,20,22000,25500,30000,75,21000,27500,31000,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-06-02,01,04,15,13500,21500,29000,15,13500,21500,29000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,13500,21000,31500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-06-02,02,03,70,16500,23000,32500,65,16500,23000,32500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,19000,25500,33000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-06-03,01,03,935,22500,35500,45500,800,22000,35500,45500,145,18500,34500,45000,20,27500,33000,48500,70,14000,33000,41500,125,17000,32000,41500,60,21000,35000,47000,70,30500,45500,55000,55,25000,37500,45500,95,17000,30500,42500,165,25500,37000,47000,30,34500,40500,47500,NA,NA,NA,NA,90,26500,35000,41000,NA,NA,NA,NA,30,21000,31500,36500
CAH02-06-03,01,04,75,23000,28500,38000,70,23000,28500,39500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,26500,36000,42500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-06-03,02,04,140,18500,23500,28000,130,18500,23500,28500,20,21500,26000,33000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,13000,24000,32500,15,18000,23000,29000,NA,NA,NA,NA,15,23500,24000,28500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-06-04,01,03,295,22500,30500,37500,235,21000,29500,37500,20,22500,29000,34000,NA,NA,NA,NA,NA,NA,NA,NA,15,23500,27000,30500,25,18500,29000,33000,25,23500,33000,41500,35,21000,29000,32500,15,20000,27500,32500,90,19500,30500,40500,40,23000,34000,37500,NA,NA,NA,NA,20,28500,36000,38000,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-06-04,01,04,45,19500,26000,32000,30,20000,26500,32500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,19000,26500,32000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-06-04,02,03,60,19000,32000,40500,60,19000,32000,40500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,19000,32000,39500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-06-05,01,03,1955,28000,31500,35500,1695,28000,32000,36000,260,26500,30500,33000,90,25000,30500,34500,160,28000,30500,33500,190,28500,32000,34500,145,30000,33000,38000,250,29000,32500,36000,185,26500,31000,33000,190,27000,31000,33500,220,32000,37000,40500,85,29000,31500,34500,35,30500,31500,34500,155,28000,31000,33000,25,30000,31500,33000,35,29000,31000,32000
CAH02-06-05,01,04,30,18500,24000,27500,30,18500,24000,27500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-06-05,02,03,100,21000,29000,35000,95,21000,29000,35500,25,27000,30500,32500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,18500,30000,39000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-06-06,01,03,595,13000,23500,31500,505,12500,23500,32000,70,19000,25000,31500,15,18000,28500,31000,20,12000,28500,31500,25,11500,17500,24500,45,12000,19500,30000,100,12000,22500,33500,70,11500,23000,31500,55,13000,22500,31000,115,12500,26500,37000,35,11500,18500,26500,NA,NA,NA,NA,45,20500,27500,30500,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-06-06,01,04,185,11000,17000,21500,55,11500,18500,23000,15,11500,19500,23500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,12500,18000,20500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,10000,16500,22500,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-06-06,02,03,105,17500,30500,49500,85,18500,30500,49500,20,21000,41000,65500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,8000,40000,69500,NA,NA,NA,NA,NA,NA,NA,NA,25,15500,23500,37500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-06-06,02,04,115,18500,30000,39000,95,19000,31500,39500,25,18000,36000,42500,NA,NA,NA,NA,NA,NA,NA,NA,15,24000,28000,39000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,17000,29000,38500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-06-07,01,03,2540,21000,29000,32000,2180,21000,28500,32000,345,20500,29000,32000,115,22500,28000,30500,190,20500,28500,31000,260,21500,28500,32000,195,20000,29000,32500,305,23500,30000,34500,235,21500,28000,31500,300,19000,26500,31000,240,22500,31500,36500,155,21000,29000,32000,25,29000,31500,34500,180,23000,30000,32000,25,22500,27500,30500,30,26500,28500,30500
CAH02-06-07,01,04,195,14000,22000,28500,180,14500,22000,28500,25,12000,22500,28000,NA,NA,NA,NA,NA,NA,NA,NA,15,16000,19000,30500,45,13000,23000,27000,25,9000,20500,33500,NA,NA,NA,NA,30,16500,20500,24000,15,18500,27000,37500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-06-07,02,03,460,18000,26000,32000,410,18500,26000,32500,60,22500,29000,33500,25,17000,20500,24500,45,13000,20500,30000,65,17000,25000,32000,40,20500,30500,34500,60,17000,24500,30500,20,18500,24000,32000,35,16500,23000,29000,65,21500,32000,41000,40,15500,22500,30000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-06-07,02,04,645,15500,23500,31500,570,14500,23000,31500,55,15500,21500,29000,50,13000,18500,22500,55,15500,25500,33000,80,15500,23000,29000,40,16000,23500,38500,55,10000,22500,30500,75,15500,23500,32000,55,12000,20500,30500,100,19000,28000,35500,70,19500,24000,31000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH03,01,03,29790,21500,27500,34000,25690,22000,27500,34500,3670,20000,25500,31500,1340,20500,25500,30500,1875,21000,26000,31500,2680,21000,26000,32000,2755,23000,29000,36000,3965,23500,29000,36000,2315,21000,26000,32000,2675,21000,26000,31000,4415,25500,32500,41000,1400,20500,25500,30500,285,21000,26500,32000,2470,21000,27000,33000,375,22500,27500,34500,350,22000,27500,33500
CAH03,01,04,2350,17500,22000,27500,2025,18000,22500,27500,290,17500,21500,26000,170,17000,20000,26500,175,16500,21000,25000,215,17000,21500,26000,175,19000,24000,28500,255,18500,23500,30000,355,17500,22500,27500,185,18500,22000,26500,210,19500,25000,32500,145,15500,21000,26000,25,14000,17000,30500,175,13500,20000,24500,NA,NA,NA,NA,NA,NA,NA,NA
CAH03,02,03,1560,19500,26000,34000,1385,19500,25500,33500,145,19000,23000,31500,70,18500,24500,30500,100,20500,26500,36000,170,18500,23000,30500,130,21000,27500,37000,190,20000,26500,36000,115,19000,25000,32000,110,22000,26500,33500,350,20500,26500,34500,45,21500,28000,39000,NA,NA,NA,NA,120,19500,26000,33000,NA,NA,NA,NA,NA,NA,NA,NA
CAH03,02,04,470,20000,27000,39500,405,20000,27000,39000,30,21500,27500,41000,30,20500,25000,30500,30,21000,27000,36000,50,18500,24000,32000,70,21000,27000,37000,65,21000,28500,40000,70,21000,34000,41000,15,15500,26000,33500,50,15500,26500,37000,25,20000,28000,40000,NA,NA,NA,NA,30,18000,26500,42500,NA,NA,NA,NA,NA,NA,NA,NA
CAH03-01,01,03,15180,22500,28500,36000,12920,22500,29000,37000,1790,20500,26500,34000,505,22000,27500,33000,815,21000,26500,33500,1195,21000,26500,33000,1405,23500,30000,38500,2095,23500,30000,38000,1135,21000,27000,33500,1150,21000,26500,33000,2830,26500,33500,44000,640,21000,26500,33000,160,21000,27000,33000,1540,22000,27500,33500,265,22500,28000,35000,230,22000,28000,34500
CAH03-01,01,04,525,17500,21500,26000,400,18000,21500,26000,80,17000,21000,23500,NA,NA,NA,NA,20,16500,19500,22500,25,18500,22000,25000,30,19500,24500,33000,100,18500,22500,30500,65,16000,20000,23500,25,16000,21500,24500,60,19500,23500,29500,NA,NA,NA,NA,NA,NA,NA,NA,110,13500,21000,25000,NA,NA,NA,NA,NA,NA,NA,NA
CAH03-01,02,03,765,19000,25500,34000,680,19000,25500,34000,70,18500,22500,30500,20,21000,28000,41500,35,21000,27500,33500,85,18500,22500,28000,55,22000,28000,38500,100,17500,25000,37000,50,17500,23500,29000,55,22000,26500,35500,215,18000,26500,35000,20,21500,29000,40500,NA,NA,NA,NA,60,18000,24000,33000,NA,NA,NA,NA,NA,NA,NA,NA
CAH03-01,02,04,220,19500,29000,41000,185,19500,29000,41000,15,23500,29000,42500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,20500,27500,37500,30,21000,28000,41000,35,22500,38500,44000,NA,NA,NA,NA,30,16000,28000,40000,NA,NA,NA,NA,NA,NA,NA,NA,20,18000,29000,42500,NA,NA,NA,NA,NA,NA,NA,NA
CAH03-01-01,01,03,265,26500,34500,48000,240,28000,36000,50000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,30000,38500,49000,55,23000,29000,39500,NA,NA,NA,NA,NA,NA,NA,NA,100,30000,39000,57000,NA,NA,NA,NA,NA,NA,NA,NA,20,19000,24500,30500,NA,NA,NA,NA,NA,NA,NA,NA
CAH03-01-01,01,04,20,18000,22000,26500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH03-01-02,01,03,5385,23500,29000,37000,4835,23500,29500,37000,630,22000,27500,34500,310,22000,27500,32000,315,21000,26500,34000,435,21000,27000,34000,490,24500,31000,39500,785,24000,30500,37500,385,22500,28000,34500,370,22000,26500,32500,1110,26500,34000,44500,180,22000,26500,33000,40,21000,25500,30500,345,22500,28000,33000,95,23000,29000,36000,35,23500,27500,32000
CAH03-01-02,01,04,60,19500,24500,33000,45,20500,26500,38500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,23500,28500,36500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH03-01-02,02,03,250,18500,25500,33000,230,18500,25500,33000,30,18500,25000,32500,NA,NA,NA,NA,NA,NA,NA,NA,15,19000,23000,25500,25,22000,27500,38500,30,15000,23500,31500,15,9500,25500,30500,NA,NA,NA,NA,90,17500,26500,34500,NA,NA,NA,NA,NA,NA,NA,NA,15,22000,27500,31000,NA,NA,NA,NA,NA,NA,NA,NA
CAH03-01-02,02,04,45,16000,26000,35500,45,16000,26500,35500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,8500,18500,30000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH03-01-03,01,03,885,19500,24500,29500,730,19500,24500,30000,80,19500,26000,32000,20,22500,27000,31500,40,20500,22500,26500,50,19000,23000,29000,90,20500,24500,29000,160,19500,24500,30500,155,18500,23500,27500,70,18500,23500,28000,65,23500,31500,37000,60,18500,23000,27500,NA,NA,NA,NA,95,19000,25000,29500,NA,NA,NA,NA,NA,NA,NA,NA
CAH03-01-03,01,04,45,18500,21000,25000,45,18500,21000,25000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH03-01-03,02,03,15,16000,19500,23000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH03-01-04,01,03,735,24000,30500,39000,520,25000,32000,41000,60,22500,29000,36000,20,26500,33000,43500,45,20500,29500,34500,80,22500,27500,32000,70,24000,29500,41000,65,29000,36000,46500,25,31000,37500,44000,45,26000,31000,48500,110,29000,34500,46500,15,27000,31000,48000,NA,NA,NA,NA,190,23000,28500,34500,45,24000,30000,40000,35,25500,30000,34500
CAH03-01-04,02,03,20,16500,28500,36000,20,15500,28500,37000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH03-01-05,01,03,45,21500,25000,30500,25,21500,24500,28500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,22000,25000,35000,NA,NA,NA,NA,NA,NA,NA,NA
CAH03-01-05,01,04,35,13000,20500,23500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,13000,19500,23500,NA,NA,NA,NA,NA,NA,NA,NA
CAH03-01-06,01,03,1910,18500,23000,28500,1585,18500,23000,28500,340,16000,20000,25000,55,18500,23000,27500,130,17500,21000,25500,120,18000,23000,26500,170,19500,24000,30000,250,19500,24500,29500,210,18500,23500,28500,150,18000,22500,27500,150,22500,29000,35500,120,17500,21000,27000,20,21000,25500,28000,190,18500,24000,32000,30,19000,26000,37000,25,18500,23500,30500
